gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
-5,-7,-82,-55,-378,3913,-0.07,-0.17,-1.55,-0.55,-3.78,39.13,-4.56,0.03,81.10,3.13,0.17,-1.78
-3,-5,-73,-51,-369,3926,-0.08,-0.19,-1.84,-0.51,-3.69,39.26,-4.57,0.04,81.11,3.10,0.13,-1.87
1,1,-48,-66,-307,3919,-0.06,-0.16,-1.95,-0.66,-3.07,39.19,-4.57,0.05,81.11,3.01,-0.01,-2.08
-2,0,-51,-53,-280,3918,-0.07,-0.15,-2.07,-0.53,-2.80,39.18,-4.56,0.07,81.12,3.07,-0.01,-2.06
-1,-2,-67,46,-298,3931,-0.07,-0.14,-2.27,0.46,-2.98,39.31,-4.55,0.05,81.13,3.04,0.05,-1.93
-1,-5,-71,36,-308,3918,-0.07,-0.16,-2.48,0.36,-3.08,39.18,-4.55,0.03,81.14,3.04,0.13,-1.90
-4,-9,-74,-74,-242,3956,-0.09,-0.20,-2.68,-0.74,-2.42,39.56,-4.54,0.04,81.15,3.10,0.21,-1.89
1,-1,-38,-104,-247,3947,-0.07,-0.18,-2.64,-1.04,-2.47,39.47,-4.53,0.05,81.16,2.99,0.03,-2.19
2,1,-5,-18,-248,3918,-0.05,-0.16,-2.41,-0.18,-2.48,39.18,-4.51,0.06,81.17,2.95,-0.01,-2.46
1,1,-1,-14,-261,3910,-0.04,-0.14,-2.18,-0.14,-2.61,39.10,-4.49,0.06,81.18,2.96,-0.02,-2.49
0,-2,3,-24,-309,3909,-0.04,-0.14,-1.94,-0.24,-3.09,39.09,-4.50,0.08,81.19,2.98,0.03,-2.52
1,-1,4,-22,-318,3915,-0.03,-0.13,-1.72,-0.22,-3.18,39.15,-4.51,0.09,81.19,2.96,-0.01,-2.52
-3,0,1,-9,-333,3916,-0.04,-0.12,-1.54,-0.09,-3.33,39.16,-4.52,0.09,81.20,3.06,-0.03,-2.49
-3,-1,-2,-14,-338,3921,-0.06,-0.11,-1.40,-0.14,-3.38,39.21,-4.54,0.10,81.21,3.07,-0.01,-2.46
0,-3,-5,-25,-317,3914,-0.05,-0.12,-1.29,-0.25,-3.17,39.14,-4.55,0.11,81.21,3.02,0.02,-2.43
2,-2,-5,-6,-311,3918,-0.03,-0.12,-1.19,-0.06,-3.11,39.18,-4.54,0.10,81.22,2.97,0.01,-2.43
-1,2,-11,13,-324,3934,-0.04,-0.09,-1.14,0.13,-3.24,39.34,-4.55,0.08,81.22,3.03,-0.07,-2.38
0,1,-5,10,-301,3926,-0.03,-0.08,-1.06,0.10,-3.01,39.26,-4.54,0.06,81.22,3.01,-0.04,-2.42
0,2,0,-20,-318,3925,-0.03,-0.06,-0.95,-0.20,-3.18,39.25,-4.55,0.08,81.23,3.01,-0.08,-2.46
1,2,-1,-23,-318,3918,-0.02,-0.04,-0.86,-0.23,-3.18,39.18,-4.55,0.10,81.23,2.99,-0.09,-2.45
0,1,4,-18,-314,3915,-0.02,-0.03,-0.75,-0.18,-3.14,39.15,-4.56,0.11,81.23,3.01,-0.09,-2.49
0,1,5,-24,-303,3906,-0.02,-0.02,-0.65,-0.24,-3.03,39.06,-4.55,0.13,81.24,3.01,-0.10,-2.50
-1,-1,7,-16,-311,3911,-0.02,-0.03,-0.54,-0.16,-3.11,39.11,-4.55,0.15,81.24,3.03,-0.07,-2.51
-2,-1,5,-12,-312,3922,-0.03,-0.03,-0.45,-0.12,-3.12,39.22,-4.55,0.17,81.24,3.05,-0.08,-2.49
-4,-2,1,-7,-305,3921,-0.05,-0.04,-0.40,-0.07,-3.05,39.21,-4.53,0.16,81.24,3.09,-0.05,-2.46
-3,-3,-1,-6,-310,3933,-0.07,-0.05,-0.37,-0.06,-3.10,39.33,-4.53,0.14,81.24,3.07,-0.02,-2.44
1,-1,5,2,-344,3922,-0.05,-0.05,-0.30,0.02,-3.44,39.22,-4.54,0.13,81.25,2.99,-0.05,-2.49
-1,3,16,-14,-322,3925,-0.05,-0.03,-0.17,-0.14,-3.22,39.25,-4.56,0.14,81.25,3.05,-0.15,-2.58
2,-2,12,4,-349,3913,-0.04,-0.04,-0.08,0.04,-3.49,39.13,-4.58,0.13,81.25,2.99,-0.04,-2.54
-2,-2,19,44,-339,3910,-0.04,-0.05,0.04,0.44,-3.39,39.10,-4.59,0.12,81.25,3.08,-0.02,-2.60
-1,0,6,-32,-308,3921,-0.05,-0.04,0.07,-0.32,-3.08,39.21,-4.58,0.13,81.25,3.06,-0.08,-2.49
-3,-2,5,-22,-321,3934,-0.06,-0.05,0.10,-0.22,-3.21,39.34,-4.59,0.15,81.25,3.11,-0.05,-2.48
0,-3,29,60,-402,3940,-0.05,-0.06,0.26,0.60,-4.02,39.40,-4.60,0.14,81.24,3.05,-0.01,-2.68
-1,-7,54,87,-462,3891,-0.05,-0.10,0.57,0.87,-4.62,38.91,-4.62,0.13,81.24,3.08,0.08,-2.88
-11,-5,141,-21,-506,3857,-0.12,-0.12,1.37,-0.21,-5.06,38.57,-4.64,0.13,81.24,3.32,0.05,-3.59
-27,5,164,-24,-390,3841,-0.27,-0.08,2.23,-0.24,-3.90,38.41,-4.66,0.13,81.23,3.70,-0.17,-3.76
-6,-10,111,-158,-313,3918,-0.28,-0.13,2.69,-1.58,-3.13,39.18,-4.66,0.15,81.22,3.27,0.14,-3.30
4,-12,94,-71,-399,3894,-0.23,-0.19,2.99,-0.71,-3.99,38.94,-4.67,0.16,81.21,3.06,0.19,-3.15
-38,11,159,24,-385,3764,-0.44,-0.11,3.66,0.24,-3.85,37.64,-4.69,0.16,81.19,3.99,-0.30,-3.68
-8,-5,158,-13,-220,4025,-0.44,-0.13,4.26,-0.13,-2.20,40.25,-4.68,0.16,81.17,3.37,0.03,-3.65
6,5,81,-43,-264,3939,-0.36,-0.08,4.33,-0.43,-2.64,39.39,-4.66,0.17,81.16,3.05,-0.19,-3.00
3,5,75,19,-305,3912,-0.31,-0.04,4.35,0.19,-3.05,39.12,-4.65,0.15,81.14,3.09,-0.19,-2.94
6,8,56,76,-40,3903,-0.24,0.01,4.26,0.76,-0.40,39.03,-4.64,0.15,81.12,3.00,-0.26,-2.79
15,7,29,23,-128,3942,-0.12,0.05,4.01,0.23,-1.28,39.42,-4.62,0.15,81.11,2.78,-0.25,-2.56
7,5,9,1,-292,3939,-0.07,0.08,3.66,0.01,-2.92,39.39,-4.60,0.14,81.09,2.91,-0.22,-2.40
7,6,12,0,-300,3948,-0.02,0.11,3.37,0.00,-3.00,39.48,-4.59,0.13,81.08,2.89,-0.24,-2.44
2,4,26,-3,-314,3921,-0.00,0.12,3.19,-0.03,-3.14,39.21,-4.59,0.12,81.06,2.99,-0.19,-2.56
0,4,32,-10,-290,3895,-0.00,0.13,3.07,-0.10,-2.90,38.95,-4.57,0.12,81.05,3.02,-0.20,-2.61
-7,2,76,50,-419,3930,-0.05,0.13,3.23,0.50,-4.19,39.30,-4.58,0.11,81.04,3.18,-0.15,-2.98
-12,4,106,94,-477,3938,-0.12,0.14,3.55,0.94,-4.77,39.38,-4.60,0.11,81.03,3.31,-0.19,-3.23
-9,1,191,126,-456,3951,-0.16,0.13,4.36,1.26,-4.56,39.51,-4.61,0.09,81.01,3.27,-0.12,-3.92
0,3,216,94,-378,3910,-0.14,0.14,5.24,0.94,-3.78,39.10,-4.62,0.08,80.99,3.09,-0.15,-4.11
5,7,249,-24,-264,3882,-0.10,0.17,6.24,-0.24,-2.64,38.82,-4.61,0.09,80.96,2.97,-0.25,-4.36
0,10,256,35,-305,3896,-0.09,0.21,7.17,0.35,-3.05,38.96,-4.60,0.08,80.93,3.06,-0.31,-4.39
-3,-11,312,-54,-156,3884,-0.10,0.12,8.36,-0.54,-1.56,38.84,-4.59,0.08,80.90,3.11,0.13,-4.83
-5,-7,314,-22,-362,3864,-0.12,0.07,9.44,-0.22,-3.62,38.64,-4.60,0.09,80.86,3.17,0.06,-4.81
0,18,347,189,-332,4019,-0.11,0.17,10.61,1.89,-3.32,40.19,-4.60,0.08,80.82,3.07,-0.46,-5.06
-5,6,454,252,-363,3805,-0.13,0.19,12.32,2.52,-3.63,38.05,-4.61,0.07,80.77,3.18,-0.22,-5.91
-9,1,542,61,-365,3956,-0.17,0.18,14.39,0.61,-3.65,39.56,-4.62,0.06,80.71,3.28,-0.11,-6.60
-8,1,526,12,-363,3956,-0.20,0.17,16.16,0.12,-3.63,39.56,-4.64,0.06,80.65,3.28,-0.10,-6.41
-4,0,403,-143,-166,3969,-0.20,0.15,17.01,-1.43,-1.66,39.69,-4.63,0.07,80.58,3.19,-0.09,-5.34
2,-11,362,-168,-113,3899,-0.17,0.07,17.51,-1.68,-1.13,38.99,-4.61,0.09,80.51,3.05,0.15,-4.98
-7,1,214,-170,-359,3930,-0.20,0.07,17.07,-1.70,-3.59,39.30,-4.62,0.11,80.44,3.24,-0.11,-3.73
1,-3,190,-112,-312,3955,-0.17,0.04,16.52,-1.12,-3.12,39.55,-4.62,0.14,80.38,3.07,-0.04,-3.54
-8,3,158,-109,-410,3879,-0.20,0.06,15.83,-1.09,-4.10,38.79,-4.63,0.16,80.32,3.27,-0.18,-3.29
-4,4,148,-133,-392,3934,-0.21,0.07,15.15,-1.33,-3.92,39.34,-4.64,0.18,80.26,3.20,-0.22,-3.22
2,6,82,-60,-292,3937,-0.17,0.10,14.14,-0.60,-2.92,39.37,-4.63,0.20,80.20,3.06,-0.28,-2.69
1,1,54,-45,-287,3910,-0.15,0.10,13.05,-0.45,-2.87,39.10,-4.62,0.22,80.15,3.07,-0.19,-2.48
0,1,36,-25,-347,3939,-0.14,0.10,11.97,-0.25,-3.47,39.39,-4.64,0.23,80.10,3.10,-0.20,-2.36
4,-1,36,-53,-371,3909,-0.10,0.08,10.99,-0.53,-3.71,39.09,-4.65,0.24,80.06,3.02,-0.16,-2.39
-2,-3,54,8,-363,3918,-0.10,0.05,10.22,0.08,-3.63,39.18,-4.67,0.24,80.02,3.15,-0.11,-2.56
-3,-4,68,18,-370,3928,-0.11,0.02,9.61,0.18,-3.70,39.28,-4.68,0.23,79.98,3.18,-0.08,-2.70
-3,-1,58,-92,-210,3923,-0.12,0.02,9.01,-0.92,-2.10,39.23,-4.67,0.24,79.94,3.17,-0.14,-2.63
-2,1,43,-71,-217,3912,-0.12,0.02,8.37,-0.71,-2.17,39.12,-4.65,0.25,79.91,3.14,-0.19,-2.52
-2,0,32,-15,-324,3955,-0.12,0.02,7.73,-0.15,-3.24,39.55,-4.66,0.24,79.88,3.15,-0.16,-2.44
0,-3,35,11,-343,3948,-0.11,-0.00,7.17,0.11,-3.43,39.48,-4.68,0.23,79.85,3.11,-0.09,-2.48
-2,-5,51,39,-328,3918,-0.11,-0.03,6.76,0.39,-3.28,39.18,-4.68,0.21,79.82,3.16,-0.03,-2.63
-3,-3,52,6,-316,3909,-0.11,-0.05,6.40,0.06,-3.16,39.09,-4.68,0.20,79.80,3.18,-0.06,-2.65
-1,1,17,-46,-279,3926,-0.11,-0.04,5.87,-0.46,-2.79,39.26,-4.66,0.21,79.77,3.13,-0.15,-2.37
1,3,7,-31,-286,3927,-0.09,-0.01,5.32,-0.31,-2.86,39.27,-4.65,0.22,79.75,3.07,-0.20,-2.30
2,3,1,-21,-310,3931,-0.07,0.01,4.80,-0.21,-3.10,39.31,-4.63,0.23,79.73,3.03,-0.22,-2.26
1,3,0,-19,-315,3934,-0.06,0.02,4.32,-0.19,-3.15,39.34,-4.62,0.24,79.71,3.04,-0.23,-2.27
0,3,3,-13,-319,3926,-0.05,0.04,3.90,-0.13,-3.19,39.26,-4.63,0.23,79.70,3.07,-0.22,-2.30
0,2,3,-14,-313,3926,-0.05,0.05,3.53,-0.14,-3.13,39.26,-4.61,0.22,79.68,3.05,-0.20,-2.31
-1,1,9,-7,-327,3916,-0.05,0.05,3.23,-0.07,-3.27,39.16,-4.62,0.21,79.67,3.08,-0.18,-2.37
-4,-2,19,52,-364,3936,-0.07,0.03,3.03,0.52,-3.64,39.36,-4.63,0.20,79.66,3.16,-0.10,-2.46
-6,1,121,118,-468,3909,-0.10,0.03,3.46,1.18,-4.68,39.09,-4.65,0.19,79.65,3.22,-0.16,-3.31
0,0,189,71,-499,3909,-0.09,0.03,4.27,0.71,-4.99,39.09,-4.66,0.18,79.63,3.10,-0.13,-3.87
-8,-6,234,-53,-419,3943,-0.13,-0.01,5.27,-0.53,-4.19,39.43,-4.68,0.19,79.61,3.29,-0.00,-4.22
-26,6,238,-5,-295,3844,-0.27,0.03,6.19,-0.05,-2.95,38.44,-4.67,0.19,79.58,3.68,-0.25,-4.22
-20,-7,231,22,-318,3916,-0.37,-0.02,6.98,0.22,-3.18,39.16,-4.67,0.17,79.56,3.59,0.03,-4.14
-17,0,214,-34,-178,3925,-0.44,-0.02,7.59,-0.34,-1.78,39.25,-4.65,0.18,79.53,3.53,-0.11,-3.98
4,0,116,-39,-291,3918,-0.37,-0.01,7.54,-0.39,-2.91,39.18,-4.64,0.19,79.50,3.08,-0.12,-3.15
-3,-4,103,-104,-225,3949,-0.35,-0.04,7.41,-1.04,-2.25,39.49,-4.63,0.21,79.47,3.21,-0.05,-3.04
-2,0,122,94,-442,3902,-0.33,-0.03,7.42,0.94,-4.42,39.02,-4.64,0.20,79.44,3.19,-0.12,-3.20
-7,10,162,48,-443,3926,-0.34,0.03,7.66,0.48,-4.43,39.26,-4.66,0.19,79.41,3.31,-0.34,-3.53
1,14,243,73,-395,3894,-0.30,0.11,8.38,0.73,-3.95,38.94,-4.67,0.18,79.37,3.14,-0.44,-4.20
0,-4,271,-73,-258,3925,-0.27,0.08,9.19,-0.73,-2.58,39.25,-4.66,0.20,79.34,3.15,-0.07,-4.41
-4,-5,246,-73,-276,3912,-0.26,0.04,9.78,-0.73,-2.76,39.12,-4.65,0.22,79.30,3.22,-0.05,-4.18
4,5,253,-68,-352,3906,-0.21,0.07,10.34,-0.68,-3.52,39.06,-4.66,0.23,79.26,3.05,-0.27,-4.22
0,-2,251,-34,-271,3930,-0.19,0.05,10.84,-0.34,-2.71,39.30,-4.64,0.24,79.21,3.12,-0.13,-4.19
-7,3,254,24,-370,3921,-0.22,0.06,11.30,0.24,-3.70,39.21,-4.66,0.24,79.17,3.28,-0.23,-4.20
2,-4,241,-63,-251,3926,-0.18,0.03,11.64,-0.63,-2.51,39.26,-4.64,0.25,79.12,3.07,-0.09,-4.08
-7,0,229,-22,-317,3924,-0.21,0.03,11.88,-0.22,-3.17,39.24,-4.64,0.27,79.07,3.26,-0.19,-3.97
3,4,226,-90,-267,3978,-0.17,0.05,12.07,-0.90,-2.67,39.78,-4.63,0.29,79.03,3.04,-0.29,-3.94
-6,4,201,-141,-288,3868,-0.19,0.07,12.09,-1.41,-2.88,38.68,-4.62,0.31,78.98,3.23,-0.31,-3.72
-1,1,145,-69,-407,3894,-0.17,0.07,11.76,-0.69,-4.07,38.94,-4.64,0.33,78.93,3.13,-0.25,-3.26
-20,4,165,68,-478,3809,-0.28,0.09,11.59,0.68,-4.78,38.09,-4.66,0.32,78.88,3.56,-0.32,-3.43
-1,9,128,-31,-227,3919,-0.26,0.13,11.21,-0.31,-2.27,39.19,-4.64,0.33,78.84,3.15,-0.43,-3.13
8,5,90,59,-181,3906,-0.18,0.15,10.64,0.59,-1.81,39.06,-4.63,0.32,78.80,2.94,-0.35,-2.82
6,1,11,68,-257,3931,-0.13,0.14,9.64,0.68,-2.57,39.31,-4.62,0.31,78.76,2.96,-0.26,-2.18
7,2,2,38,-273,3931,-0.07,0.14,8.69,0.38,-2.73,39.31,-4.61,0.30,78.72,2.92,-0.28,-2.13
5,1,23,81,-346,3941,-0.03,0.13,7.96,0.81,-3.46,39.41,-4.61,0.28,78.69,2.95,-0.24,-2.33
1,-1,44,105,-340,3943,-0.03,0.11,7.44,1.05,-3.40,39.43,-4.61,0.27,78.66,3.03,-0.19,-2.52
5,5,81,20,-335,3931,0.01,0.13,7.19,0.20,-3.35,39.31,-4.62,0.26,78.63,2.95,-0.31,-2.84
4,9,86,35,-319,3888,0.03,0.17,6.99,0.35,-3.19,38.88,-4.62,0.24,78.61,2.96,-0.39,-2.88
-4,2,133,84,-404,3917,0.00,0.17,7.10,0.84,-4.04,39.17,-4.63,0.23,78.58,3.14,-0.24,-3.28
1,-6,153,-10,-274,3861,0.01,0.11,7.33,-0.10,-2.74,38.61,-4.62,0.23,78.55,3.02,-0.06,-3.44
0,-7,133,-95,-327,3927,0.01,0.06,7.41,-0.95,-3.27,39.27,-4.62,0.25,78.52,3.05,-0.04,-3.27
-6,-1,135,-26,-344,3916,-0.03,0.05,7.49,-0.26,-3.44,39.16,-4.64,0.26,78.49,3.19,-0.16,-3.28
1,-1,123,-39,-280,3926,-0.02,0.04,7.49,-0.39,-2.80,39.26,-4.62,0.27,78.46,3.03,-0.17,-3.18
-1,1,122,28,-315,3907,-0.02,0.04,7.49,0.28,-3.15,39.07,-4.62,0.25,78.43,3.08,-0.20,-3.17
1,0,127,49,-284,3915,-0.02,0.04,7.51,0.49,-2.84,39.15,-4.61,0.24,78.40,3.03,-0.17,-3.21
-2,4,139,110,-279,3924,-0.03,0.06,7.61,1.10,-2.79,39.24,-4.61,0.23,78.37,3.09,-0.25,-3.31
-4,-1,171,74,-284,3939,-0.05,0.04,7.89,0.74,-2.84,39.39,-4.60,0.21,78.34,3.13,-0.13,-3.57
-10,-6,166,-46,-307,3860,-0.10,0.00,8.11,-0.46,-3.07,38.60,-4.60,0.23,78.31,3.27,-0.03,-3.52
1,5,145,3,-278,4008,-0.09,0.03,8.19,0.03,-2.78,40.08,-4.58,0.23,78.27,3.03,-0.26,-3.34
3,2,153,102,-290,3966,-0.06,0.04,8.30,1.02,-2.90,39.66,-4.58,0.21,78.24,2.98,-0.19,-3.40
-20,-9,264,151,-531,3903,-0.18,-0.02,9.08,1.51,-5.31,39.03,-4.59,0.20,78.20,3.49,0.05,-4.32
-5,-12,294,154,-507,3976,-0.19,-0.09,9.97,1.54,-5.07,39.76,-4.61,0.19,78.16,3.19,0.14,-4.55
-8,-15,390,27,-343,3956,-0.22,-0.17,11.35,0.27,-3.43,39.56,-4.62,0.18,78.12,3.27,0.23,-5.32
-4,-6,401,-86,-339,3918,-0.22,-0.19,12.66,-0.86,-3.39,39.18,-4.62,0.20,78.07,3.19,0.04,-5.37
-16,-1,395,-211,-369,3800,-0.30,-0.18,13.80,-2.11,-3.69,38.00,-4.63,0.22,78.01,3.46,-0.08,-5.29
-9,-6,388,-248,-261,3937,-0.32,-0.20,14.79,-2.48,-2.61,39.37,-4.63,0.25,77.95,3.32,0.01,-5.20
-2,-3,343,-121,-356,3958,-0.30,-0.19,15.40,-1.21,-3.56,39.58,-4.63,0.27,77.89,3.18,-0.06,-4.80
-8,-8,342,-90,-346,3891,-0.32,-0.22,15.95,-0.90,-3.46,38.91,-4.64,0.29,77.83,3.31,0.03,-4.77
-7,5,356,-134,-228,3965,-0.33,-0.17,16.53,-1.34,-2.28,39.65,-4.63,0.31,77.76,3.29,-0.26,-4.87
-9,4,339,-156,-215,3911,-0.35,-0.13,16.94,-1.56,-2.15,39.11,-4.62,0.33,77.70,3.33,-0.26,-4.71
7,3,330,-87,-182,3971,-0.28,-0.10,17.26,-0.87,-1.82,39.71,-4.60,0.34,77.63,2.97,-0.26,-4.63
