gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
-2,4,-8,-42,-358,3901,0.08,-0.10,-2.82,-0.42,-3.58,39.01,-3.93,-0.78,83.32,2.61,0.46,-4.70
-6,3,-2,-23,-333,3903,0.04,-0.07,-2.55,-0.23,-3.33,39.03,-3.94,-0.76,83.33,2.71,0.46,-4.78
-2,-6,-3,-5,-314,3896,0.02,-0.10,-2.31,-0.05,-3.14,38.96,-3.95,-0.75,83.34,2.64,0.65,-4.79
-2,-9,-1,-15,-329,3914,0.01,-0.15,-2.09,-0.15,-3.29,39.14,-3.96,-0.74,83.35,2.65,0.71,-4.82
10,10,-8,57,-411,3909,0.07,-0.07,-1.93,0.57,-4.11,39.09,-3.98,-0.74,83.36,2.40,0.31,-4.78
3,3,-12,59,-376,3937,0.08,-0.05,-1.81,0.59,-3.76,39.37,-4.00,-0.74,83.36,2.55,0.44,-4.75
5,-4,1,-12,-350,3858,0.10,-0.07,-1.62,-0.12,-3.50,38.58,-4.01,-0.73,83.37,2.52,0.58,-4.88
2,-4,-4,-11,-345,3949,0.10,-0.08,-1.48,-0.11,-3.45,39.49,-4.02,-0.72,83.38,2.59,0.58,-4.85
-6,1,-64,143,-499,3948,0.06,-0.07,-1.72,1.43,-4.99,39.48,-4.04,-0.73,83.38,2.77,0.48,-4.32
3,1,-96,196,-472,3964,0.07,-0.06,-2.14,1.96,-4.72,39.64,-4.05,-0.74,83.39,2.60,0.48,-4.02
13,-17,-145,366,-334,3889,0.14,-0.15,-2.81,3.66,-3.34,38.89,-4.06,-0.76,83.40,2.37,0.89,-3.55
5,-17,-157,401,-374,3851,0.16,-0.24,-3.49,4.01,-3.74,38.51,-4.06,-0.78,83.42,2.54,0.93,-3.39
1,2,-148,87,-322,3885,0.15,-0.21,-4.04,0.87,-3.22,38.85,-4.08,-0.79,83.43,2.63,0.54,-3.42
8,1,-174,-115,-303,3987,0.18,-0.18,-4.70,-1.15,-3.03,39.87,-4.08,-0.78,83.45,2.48,0.54,-3.15
0,2,-136,-280,-218,3918,0.16,-0.15,-5.06,-2.80,-2.18,39.18,-4.07,-0.76,83.47,2.64,0.50,-3.45
-1,5,-111,-329,-234,3885,0.14,-0.10,-5.23,-3.29,-2.34,38.85,-4.07,-0.74,83.49,2.67,0.42,-3.64
-1,4,-55,-313,-238,3906,0.12,-0.07,-5.04,-3.13,-2.38,39.06,-4.07,-0.73,83.51,2.67,0.42,-4.14
-2,6,-38,-255,-258,3892,0.10,-0.03,-4.77,-2.55,-2.58,38.92,-4.06,-0.71,83.53,2.70,0.35,-4.30
-9,-2,53,16,-359,3899,0.03,-0.04,-3.97,0.16,-3.59,38.99,-4.08,-0.70,83.55,2.87,0.52,-5.14
-11,7,77,86,-343,3877,-0.04,0.01,-3.10,0.86,-3.43,38.77,-4.10,-0.71,83.56,2.94,0.33,-5.41
-5,3,77,153,-377,3894,-0.06,0.03,-2.32,1.53,-3.77,38.94,-4.11,-0.73,83.57,2.83,0.41,-5.48
-1,-2,84,82,-302,3968,-0.06,0.01,-1.58,0.82,-3.02,39.68,-4.12,-0.74,83.57,2.76,0.53,-5.60
0,2,115,116,-344,3907,-0.06,0.02,-0.72,1.16,-3.44,39.07,-4.13,-0.76,83.58,2.74,0.45,-5.93
5,-2,131,37,-313,3865,-0.02,0.01,0.15,0.37,-3.13,38.65,-4.15,-0.75,83.58,2.64,0.53,-6.14
-8,-8,126,-292,-196,3940,-0.07,-0.04,0.91,-2.92,-1.96,39.40,-4.14,-0.73,83.57,2.92,0.66,-6.16
-3,-7,112,-387,-157,3929,-0.08,-0.08,1.50,-3.87,-1.57,39.29,-4.14,-0.72,83.57,2.81,0.64,-6.08
0,18,31,-207,-216,3936,-0.07,0.04,1.54,-2.07,-2.16,39.36,-4.13,-0.70,83.56,2.75,0.08,-5.40
3,19,26,-102,-280,3914,-0.05,0.15,1.54,-1.02,-2.80,39.14,-4.13,-0.68,83.55,2.68,0.02,-5.36
1,9,13,-42,-322,3902,-0.04,0.19,1.47,-0.42,-3.22,39.02,-4.14,-0.66,83.55,2.72,0.20,-5.24
-2,7,13,-12,-294,3916,-0.04,0.21,1.40,-0.12,-2.94,39.16,-4.15,-0.64,83.54,2.79,0.22,-5.24
-1,1,7,-14,-303,3932,-0.05,0.20,1.30,-0.14,-3.03,39.32,-4.15,-0.62,83.54,2.77,0.34,-5.18
-1,0,6,-21,-309,3918,-0.05,0.18,1.21,-0.21,-3.09,39.18,-4.16,-0.60,83.53,2.78,0.35,-5.16
-2,-2,3,-18,-314,3921,-0.05,0.15,1.11,-0.18,-3.14,39.21,-4.17,-0.59,83.53,2.81,0.39,-5.13
-1,-4,0,-23,-302,3906,-0.06,0.11,1.00,-0.23,-3.02,39.06,-4.17,-0.57,83.52,2.79,0.43,-5.09
4,2,-2,-39,-312,3918,-0.03,0.11,0.88,-0.39,-3.12,39.18,-4.18,-0.55,83.52,2.68,0.29,-5.07
5,3,-1,-33,-312,3927,0.01,0.12,0.79,-0.33,-3.12,39.27,-4.18,-0.53,83.52,2.66,0.26,-5.07
3,6,2,-11,-287,3953,0.03,0.14,0.72,-0.11,-2.87,39.53,-4.18,-0.51,83.51,2.69,0.18,-5.09
7,6,4,-33,-299,3886,0.07,0.17,0.67,-0.33,-2.99,38.86,-4.19,-0.49,83.51,2.60,0.16,-5.10
1,0,3,-49,-323,3913,0.06,0.15,0.63,-0.49,-3.23,39.13,-4.19,-0.48,83.51,2.73,0.27,-5.09
-2,2,1,-41,-332,3932,0.05,0.15,0.57,-0.41,-3.32,39.32,-4.20,-0.46,83.51,2.80,0.22,-5.07
-3,-1,1,-23,-314,3924,0.02,0.13,0.52,-0.23,-3.14,39.24,-4.21,-0.44,83.50,2.83,0.28,-5.06
-3,-1,1,-18,-304,3931,0.00,0.11,0.47,-0.18,-3.04,39.31,-4.22,-0.42,83.50,2.84,0.27,-5.06
-2,-1,2,-22,-309,3927,-0.01,0.09,0.44,-0.22,-3.09,39.27,-4.22,-0.41,83.50,2.83,0.26,-5.06
-5,0,3,-24,-308,3924,-0.04,0.08,0.41,-0.24,-3.08,39.24,-4.23,-0.39,83.50,2.90,0.23,-5.07
-1,-1,-2,-24,-298,3907,-0.04,0.07,0.36,-0.24,-2.98,39.07,-4.23,-0.37,83.50,2.82,0.25,-5.02
2,0,-4,-20,-308,3917,-0.03,0.06,0.30,-0.20,-3.08,39.17,-4.24,-0.35,83.50,2.76,0.22,-5.00
2,0,-2,-19,-313,3905,-0.01,0.05,0.26,-0.19,-3.13,39.05,-4.25,-0.34,83.50,2.77,0.21,-5.01
1,1,-1,-18,-309,3920,-0.00,0.05,0.22,-0.18,-3.09,39.20,-4.26,-0.32,83.49,2.79,0.18,-5.02
-1,5,7,-26,-303,3909,-0.01,0.08,0.24,-0.26,-3.03,39.09,-4.26,-0.30,83.49,2.83,0.08,-5.09
-1,6,8,-33,-296,3911,-0.01,0.11,0.27,-0.33,-2.96,39.11,-4.26,-0.28,83.49,2.84,0.04,-5.10
1,3,6,-18,-319,3908,-0.01,0.12,0.28,-0.18,-3.19,39.08,-4.27,-0.27,83.49,2.80,0.08,-5.08
1,2,6,-14,-316,3925,0.00,0.12,0.29,-0.14,-3.16,39.25,-4.28,-0.25,83.49,2.81,0.09,-5.08
-2,2,32,110,-276,3875,-0.01,0.12,0.45,1.10,-2.76,38.75,-4.28,-0.27,83.49,2.87,0.11,-5.32
0,-10,60,27,-277,3927,-0.01,0.04,0.77,0.27,-2.77,39.27,-4.26,-0.28,83.49,2.82,0.37,-5.58
-6,7,97,-30,-364,3935,-0.05,0.08,1.29,-0.30,-3.64,39.35,-4.28,-0.27,83.48,2.96,0.01,-5.94
-2,1,94,-55,-288,3914,-0.05,0.08,1.73,-0.55,-2.88,39.14,-4.28,-0.25,83.47,2.88,0.12,-5.95
-4,11,103,-18,-384,3935,-0.07,0.14,2.19,-0.18,-3.84,39.35,-4.30,-0.24,83.46,2.94,-0.10,-6.06
1,14,109,-95,-373,3921,-0.06,0.21,2.63,-0.95,-3.73,39.21,-4.31,-0.22,83.45,2.84,-0.20,-6.14
-3,7,112,-61,-402,3896,-0.07,0.23,3.05,-0.61,-4.02,38.96,-4.32,-0.21,83.44,2.93,-0.07,-6.20
-6,1,110,-12,-304,3935,-0.10,0.22,3.42,-0.12,-3.04,39.35,-4.33,-0.19,83.43,3.01,0.05,-6.22
0,-6,48,-29,-272,3907,-0.09,0.16,3.37,-0.29,-2.72,39.07,-4.32,-0.17,83.41,2.87,0.19,-5.68
-1,-5,40,-41,-298,3907,-0.09,0.11,3.28,-0.41,-2.98,39.07,-4.32,-0.15,83.40,2.90,0.17,-5.61
0,1,36,-34,-311,3940,-0.08,0.11,3.17,-0.34,-3.11,39.40,-4.33,-0.13,83.39,2.88,0.04,-5.57
-1,4,41,-42,-311,3915,-0.08,0.12,3.10,-0.42,-3.11,39.15,-4.33,-0.12,83.38,2.90,-0.04,-5.60
-6,2,79,16,-314,3918,-0.11,0.12,3.27,0.16,-3.14,39.18,-4.35,-0.12,83.36,3.02,0.01,-5.94
-1,-1,80,-53,-308,3930,-0.10,0.10,3.43,-0.53,-3.08,39.30,-4.35,-0.10,83.35,2.92,0.06,-5.96
1,3,43,-56,-270,3922,-0.09,0.11,3.35,-0.56,-2.70,39.22,-4.34,-0.08,83.34,2.87,-0.04,-5.64
0,4,34,-36,-278,3909,-0.08,0.12,3.23,-0.36,-2.78,39.09,-4.34,-0.07,83.32,2.88,-0.07,-5.55
1,6,15,-41,-300,3916,-0.06,0.15,2.99,-0.41,-3.00,39.16,-4.34,-0.05,83.31,2.86,-0.13,-5.37
1,6,14,-35,-308,3895,-0.05,0.17,2.78,-0.35,-3.08,38.95,-4.34,-0.03,83.30,2.86,-0.15,-5.34
2,9,26,-47,-321,3922,-0.03,0.21,2.66,-0.47,-3.21,39.22,-4.35,-0.01,83.29,2.84,-0.23,-5.43
1,8,28,-42,-316,3917,-0.02,0.24,2.57,-0.42,-3.16,39.17,-4.36,0.01,83.28,2.86,-0.23,-5.44
-6,-17,55,-158,-211,3821,-0.06,0.11,2.64,-1.58,-2.11,38.21,-4.35,0.03,83.27,3.01,0.30,-5.68
-7,-17,111,-71,-248,3914,-0.10,-0.01,3.06,-0.71,-2.48,39.14,-4.34,0.04,83.26,3.03,0.32,-6.18
-6,-7,129,-5,-361,3933,-0.12,-0.05,3.54,-0.05,-3.61,39.33,-4.36,0.04,83.24,3.03,0.13,-6.37
-9,-8,131,15,-323,3938,-0.16,-0.09,3.98,0.15,-3.23,39.38,-4.37,0.03,83.23,3.11,0.17,-6.43
1,-2,100,-44,-266,3902,-0.14,-0.10,4.20,-0.44,-2.66,39.02,-4.36,0.05,83.21,2.90,0.03,-6.18
-3,-2,97,-59,-296,3894,-0.15,-0.10,4.37,-0.59,-2.96,38.94,-4.36,0.07,83.19,2.98,0.02,-6.17
-7,-6,130,-10,-327,3911,-0.17,-0.12,4.72,-0.10,-3.27,39.11,-4.38,0.07,83.17,3.08,0.11,-6.48
0,-6,146,-35,-324,3929,-0.16,-0.15,5.14,-0.35,-3.24,39.29,-4.39,0.09,83.15,2.94,0.10,-6.64
-1,-5,225,-79,-311,3935,-0.15,-0.16,6.00,-0.79,-3.11,39.35,-4.40,0.11,83.13,2.96,0.08,-7.38
-6,-1,234,-86,-320,3918,-0.17,-0.15,6.83,-0.86,-3.20,39.18,-4.40,0.13,83.10,3.07,-0.02,-7.52
-17,-6,270,45,-373,3837,-0.26,-0.18,7.79,0.45,-3.73,38.37,-4.42,0.12,83.07,3.33,0.09,-7.90
-2,-15,290,-16,-359,3876,-0.24,-0.25,8.78,-0.16,-3.59,38.76,-4.44,0.12,83.04,3.03,0.29,-8.15
-6,3,183,-39,-377,3845,-0.25,-0.21,9.02,-0.39,-3.77,38.45,-4.45,0.13,83.00,3.13,-0.09,-7.26
-12,-1,192,-28,-311,3882,-0.30,-0.19,9.29,-0.28,-3.11,38.82,-4.46,0.15,82.96,3.27,-0.03,-7.36
3,2,153,-64,-342,3894,-0.25,-0.16,9.29,-0.64,-3.42,38.94,-4.47,0.17,82.93,2.96,-0.11,-7.03
-2,0,148,0,-383,3871,-0.24,-0.14,9.27,0.00,-3.83,38.71,-4.49,0.17,82.89,3.07,-0.07,-6.98
0,4,154,77,-453,3918,-0.22,-0.11,9.28,0.77,-4.53,39.18,-4.51,0.16,82.85,3.04,-0.16,-7.03
-2,-4,161,129,-373,3911,-0.21,-0.12,9.33,1.29,-3.73,39.11,-4.52,0.15,82.82,3.08,0.02,-7.09
-2,-10,120,52,-321,3869,-0.20,-0.17,9.13,0.52,-3.21,38.69,-4.52,0.13,82.78,3.08,0.16,-6.72
-3,-8,127,35,-373,3891,-0.20,-0.20,8.99,0.35,-3.73,38.91,-4.54,0.12,82.74,3.11,0.14,-6.77
-3,-14,104,-4,-212,3914,-0.20,-0.27,8.73,-0.04,-2.12,39.14,-4.52,0.12,82.71,3.10,0.28,-6.55
1,0,78,24,-267,3913,-0.17,-0.24,8.33,0.24,-2.67,39.13,-4.51,0.11,82.67,3.00,-0.01,-6.30
-3,6,122,72,-447,3964,-0.17,-0.18,8.24,0.72,-4.47,39.64,-4.52,0.11,82.64,3.09,-0.14,-6.66
3,2,146,97,-421,3925,-0.14,-0.15,8.31,0.97,-4.21,39.25,-4.54,0.10,82.61,2.97,-0.06,-6.87
0,2,224,64,-384,3965,-0.12,-0.12,8.84,0.64,-3.84,39.65,-4.55,0.08,82.57,3.04,-0.06,-7.57
-1,4,244,64,-410,3904,-0.12,-0.08,9.45,0.64,-4.10,39.04,-4.57,0.08,82.54,3.07,-0.11,-7.79
-8,2,324,41,-351,3871,-0.15,-0.06,10.48,0.41,-3.51,38.71,-4.58,0.07,82.49,3.23,-0.07,-8.54
-4,10,342,19,-362,3950,-0.16,0.00,11.52,0.19,-3.62,39.50,-4.60,0.06,82.45,3.16,-0.24,-8.78
-10,30,404,-42,-375,3974,-0.21,0.19,12.83,-0.42,-3.75,39.74,-4.61,0.08,82.40,3.30,-0.71,-9.41
12,2,404,-138,-398,4017,-0.11,0.18,14.01,-1.38,-3.98,40.17,-4.62,0.10,82.34,2.84,-0.15,-9.50
7,12,420,-178,-384,4002,-0.06,0.23,15.17,-1.78,-3.84,40.02,-4.63,0.12,82.28,2.93,-0.39,-9.73
-6,9,428,-59,-423,3834,-0.09,0.27,16.27,-0.59,-4.23,38.34,-4.64,0.14,82.22,3.21,-0.34,-9.88
0,6,442,-19,-338,3935,-0.08,0.28,17.34,-0.19,-3.38,39.35,-4.66,0.15,82.15,3.10,-0.30,-10.08
10,3,429,50,-253,3984,-0.01,0.27,18.22,0.50,-2.53,39.84,-4.65,0.15,82.07,2.87,-0.23,-10.04
-1,-3,436,49,-119,3941,-0.02,0.22,19.06,0.49,-1.19,39.41,-4.63,0.15,82.00,3.08,-0.10,-10.16
-7,-6,417,16,-142,3913,-0.06,0.16,19.69,0.16,-1.42,39.13,-4.61,0.15,81.92,3.20,-0.02,-10.05
1,-1,363,-7,-185,3931,-0.05,0.14,19.94,-0.07,-1.85,39.31,-4.59,0.16,81.84,3.02,-0.12,-9.60
1,1,350,-89,-242,3889,-0.04,0.13,20.08,-0.89,-2.42,38.89,-4.58,0.18,81.76,3.01,-0.17,-9.50
-2,0,331,-123,-204,3889,-0.04,0.12,20.09,-1.23,-2.04,38.89,-4.57,0.20,81.68,3.07,-0.16,-9.33
-3,7,349,-19,-173,3905,-0.06,0.15,20.21,-0.19,-1.73,39.05,-4.55,0.21,81.60,3.08,-0.32,-9.49
-12,7,396,-123,-288,3852,-0.13,0.18,20.61,-1.23,-2.88,38.52,-4.55,0.23,81.52,3.28,-0.34,-9.92
-13,16,436,-208,-242,3915,-0.19,0.26,21.20,-2.08,-2.42,39.15,-4.54,0.26,81.43,3.31,-0.57,-10.30
2,-4,550,-141,-225,3937,-0.16,0.21,22.44,-1.41,-2.25,39.37,-4.53,0.28,81.34,2.99,-0.16,-11.36
-23,-29,564,-106,-409,3900,-0.28,0.01,23.64,-1.06,-4.09,39.00,-4.54,0.30,81.25,3.54,0.39,-11.57
-9,3,541,-97,-199,3888,-0.31,0.03,24.57,-0.97,-1.99,38.88,-4.53,0.32,81.15,3.26,-0.28,-11.45
-1,-3,555,30,-208,3926,-0.29,0.01,25.50,0.30,-2.08,39.26,-4.51,0.32,81.05,3.08,-0.15,-11.63
-5,1,562,64,-252,3957,-0.29,0.01,26.38,0.64,-2.52,39.57,-4.50,0.31,80.94,3.15,-0.23,-11.76
8,6,550,2,-282,3918,-0.21,0.05,27.10,0.02,-2.82,39.18,-4.49,0.31,80.84,2.86,-0.34,-11.71
-30,-22,513,57,-381,3885,-0.37,-0.09,27.52,0.57,-3.81,38.85,-4.50,0.30,80.73,3.68,0.27,-11.42
-49,-44,484,-35,-317,3973,-0.63,-0.35,27.72,-0.35,-3.17,39.73,-4.51,0.33,80.62,4.15,0.77,-11.19
-83,-71,487,50,-417,3896,-1.08,-0.75,27.92,0.50,-4.17,38.96,-4.53,0.32,80.50,4.97,1.43,-11.22
-87,-81,503,41,-392,3948,-1.50,-1.17,28.19,0.41,-3.92,39.48,-4.55,0.32,80.39,5.18,1.76,-11.37
-69,-54,530,58,-466,3908,-1.77,-1.38,28.61,0.58,-4.66,39.08,-4.57,0.31,80.28,4.90,1.27,-11.63
-70,-51,536,50,-454,3887,-2.02,-1.55,29.02,0.50,-4.54,38.87,-4.60,0.31,80.16,5.01,1.26,-11.70
-45,-25,577,103,-426,3897,-2.09,-1.55,29.63,1.03,-4.26,38.97,-4.62,0.30,80.04,4.53,0.74,-12.09
-19,-2,572,34,-420,3909,-2.00,-1.41,30.16,0.34,-4.20,39.09,-4.64,0.29,79.92,3.99,0.23,-12.09
8,25,532,15,-260,3940,-1.75,-1.11,30.39,0.15,-2.60,39.40,-4.63,0.29,79.80,3.37,-0.39,-11.76
2,22,519,6,-234,3905,-1.56,-0.87,30.52,0.06,-2.34,39.05,-4.62,0.29,79.68,3.43,-0.40,-11.65
48,55,467,-3,-314,3934,-1.11,-0.45,30.31,-0.03,-3.14,39.34,-4.62,0.28,79.56,2.38,-1.18,-11.19
56,62,458,9,-294,3937,-0.66,-0.02,30.08,0.09,-2.94,39.37,-4.61,0.27,79.44,2.08,-1.44,-11.09
47,68,419,-70,-329,3970,-0.31,0.39,29.62,-0.70,-3.29,39.70,-4.61,0.30,79.32,2.17,-1.69,-10.71
43,65,408,7,-417,3930,-0.02,0.75,29.15,0.07,-4.17,39.30,-4.63,0.31,79.20,2.19,-1.73,-10.57
22,37,326,-74,-249,3874,0.12,0.90,28.22,-0.74,-2.49,38.74,-4.61,0.34,79.09,2.57,-1.22,-9.80
25,25,296,-114,-279,3932,0.26,0.96,27.21,-1.14,-2.79,39.32,-4.61,0.36,78.98,2.46,-1.01,-9.45
-15,-11,227,-102,-189,3975,0.14,0.80,25.87,-1.02,-1.89,39.75,-4.59,0.39,78.88,3.29,-0.25,-8.75
-17,-27,207,-104,-141,3925,0.03,0.56,24.55,-1.04,-1.41,39.25,-4.57,0.40,78.78,3.36,0.13,-8.47
-56,-51,236,19,-387,3899,-0.32,0.19,23.53,0.19,-3.87,38.99,-4.59,0.40,78.69,4.25,0.72,-8.63
-62,-53,261,-12,-347,3917,-0.67,-0.15,22.77,-0.12,-3.47,39.17,-4.61,0.40,78.60,4.48,0.86,-8.77
-82,-67,332,-69,-339,3945,-1.10,-0.55,22.52,-0.69,-3.39,39.45,-4.62,0.42,78.51,5.02,1.23,-9.35
-67,-68,353,-92,-358,3957,-1.40,-0.91,22.42,-0.92,-3.58,39.57,-4.63,0.44,78.42,4.80,1.34,-9.51
-23,-16,454,-46,-392,3871,-1.40,-0.91,22.95,-0.46,-3.92,38.71,-4.66,0.45,78.33,3.92,0.28,-10.41
-18,-9,465,-69,-441,3977,-1.37,-0.88,23.49,-0.69,-4.41,39.77,-4.68,0.46,78.23,3.83,0.12,-10.54
-15,6,481,-15,-372,3911,-1.32,-0.75,24.07,-0.15,-3.72,39.11,-4.70,0.46,78.14,3.77,-0.22,-10.72
-4,7,491,-54,-357,3919,-1.22,-0.63,24.66,-0.54,-3.57,39.19,-4.72,0.47,78.04,3.53,-0.28,-10.84
4,21,521,-56,-377,3940,-1.07,-0.44,25.37,-0.56,-3.77,39.40,-4.74,0.49,77.94,3.34,-0.63,-11.15
-11,-1,520,28,-373,3930,-1.03,-0.41,26.01,0.28,-3.73,39.30,-4.75,0.48,77.83,3.64,-0.19,-11.19
-1,8,538,56,-417,3913,-0.93,-0.32,26.69,0.56,-4.17,39.13,-4.77,0.47,77.73,3.42,-0.39,-11.39
-3,3,528,2,-455,3903,-0.86,-0.27,27.24,0.02,-4.55,39.03,-4.79,0.48,77.62,3.46,-0.30,-11.34
0,-4,496,26,-299,3926,-0.77,-0.26,27.54,0.26,-2.99,39.26,-4.78,0.47,77.51,3.37,-0.16,-11.09
-7,4,494,67,-292,3893,-0.74,-0.21,27.80,0.67,-2.92,38.93,-4.78,0.46,77.40,3.50,-0.33,-11.08
-6,10,473,59,-321,3948,-0.70,-0.13,27.91,0.59,-3.21,39.48,-4.78,0.45,77.29,3.47,-0.47,-10.91
-9,6,447,6,-342,3917,-0.69,-0.08,27.84,0.06,-3.42,39.17,-4.79,0.44,77.18,3.53,-0.39,-10.68
-10,-3,417,12,-368,3913,-0.68,-0.09,27.60,0.12,-3.68,39.13,-4.80,0.44,77.07,3.56,-0.20,-10.40
-5,7,419,20,-372,3926,-0.64,-0.04,27.40,0.20,-3.72,39.26,-4.82,0.43,76.96,3.45,-0.42,-10.39
3,11,468,29,-383,3936,-0.56,0.03,27.51,0.29,-3.83,39.36,-4.83,0.43,76.85,3.28,-0.52,-10.81
-18,3,484,8,-398,3928,-0.61,0.05,27.71,0.08,-3.98,39.28,-4.85,0.43,76.74,3.73,-0.36,-10.95
-19,5,554,9,-381,3873,-0.67,0.07,28.32,0.09,-3.81,38.73,-4.86,0.43,76.62,3.78,-0.40,-11.59
-6,12,574,-89,-367,3930,-0.64,0.14,28.99,-0.89,-3.67,39.30,-4.87,0.46,76.51,3.51,-0.58,-11.81
-7,0,599,-147,-331,3882,-0.62,0.12,29.75,-1.47,-3.31,38.82,-4.88,0.48,76.39,3.53,-0.35,-12.07
-2,8,606,-169,-261,3920,-0.57,0.16,30.47,-1.69,-2.61,39.20,-4.87,0.51,76.27,3.41,-0.54,-12.18
-8,15,539,-199,-302,3903,-0.56,0.24,30.71,-1.99,-3.02,39.03,-4.87,0.54,76.15,3.53,-0.73,-11.63
-14,8,492,-157,-323,3916,-0.59,0.26,30.64,-1.57,-3.23,39.16,-4.87,0.57,76.02,3.66,-0.61,-11.21
-9,6,397,-56,-230,3935,-0.58,0.27,30.00,-0.56,-2.30,39.35,-4.85,0.58,75.90,3.54,-0.58,-10.35
0,7,362,-32,-279,3945,-0.53,0.29,29.21,-0.32,-2.79,39.45,-4.83,0.59,75.79,3.33,-0.61,-9.98
-8,4,308,-19,-319,3930,-0.52,0.28,28.16,-0.19,-3.19,39.30,-4.82,0.59,75.68,3.49,-0.55,-9.43
-6,-1,307,24,-354,3935,-0.51,0.25,27.22,0.24,-3.54,39.35,-4.83,0.58,75.57,3.45,-0.43,-9.34
-11,0,328,49,-387,3915,-0.52,0.22,26.50,0.49,-3.87,39.15,-4.84,0.57,75.46,3.56,-0.44,-9.46
-10,4,346,24,-414,3867,-0.53,0.23,25.96,0.24,-4.14,38.67,-4.86,0.57,75.36,3.55,-0.52,-9.56
-16,2,349,23,-346,3878,-0.58,0.22,25.49,0.23,-3.46,38.78,-4.86,0.57,75.26,3.69,-0.47,-9.54
2,9,348,-24,-275,3963,-0.51,0.25,25.07,-0.24,-2.75,39.63,-4.85,0.57,75.16,3.30,-0.63,-9.49
0,9,293,-110,-286,3875,-0.46,0.28,24.35,-1.10,-2.86,38.75,-4.84,0.60,75.06,3.32,-0.65,-8.96
0,4,272,-117,-280,3892,-0.41,0.28,23.57,-1.17,-2.80,38.92,-4.83,0.62,74.97,3.30,-0.57,-8.71
0,13,291,-122,-238,3923,-0.37,0.33,22.99,-1.22,-2.38,39.23,-4.81,0.64,74.87,3.28,-0.78,-8.82
1,16,292,-149,-205,3921,-0.33,0.39,22.47,-1.49,-2.05,39.21,-4.80,0.66,74.78,3.24,-0.87,-8.78
-2,13,366,-77,-138,3954,-0.31,0.43,22.46,-0.77,-1.38,39.54,-4.78,0.67,74.69,3.28,-0.83,-9.40
