gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
0,0,0,-3,-309,3913,-0.05,0.01,0.11,-0.03,-3.09,39.13,-4.47,0.02,110.70,2.96,-0.02,-9.98
0,1,1,-5,-302,3921,-0.05,0.02,0.11,-0.05,-3.02,39.21,-4.45,0.03,110.70,2.95,-0.05,-9.99
0,0,2,-5,-308,3926,-0.04,0.02,0.11,-0.05,-3.08,39.26,-4.47,0.05,110.70,2.96,-0.04,-10.00
1,2,2,-14,-317,3919,-0.03,0.03,0.11,-0.14,-3.17,39.19,-4.48,0.06,110.70,2.95,-0.09,-10.00
1,3,2,-11,-312,3911,-0.02,0.04,0.11,-0.11,-3.12,39.11,-4.49,0.08,110.70,2.95,-0.12,-10.00
3,2,5,-12,-324,3889,-0.00,0.05,0.13,-0.12,-3.24,38.89,-4.51,0.08,110.70,2.92,-0.11,-10.03
3,1,5,20,-290,3916,0.02,0.05,0.15,0.20,-2.90,39.16,-4.50,0.07,110.70,2.90,-0.08,-10.03
3,0,0,-5,-312,3906,0.03,0.05,0.13,-0.05,-3.12,39.06,-4.52,0.07,110.69,2.91,-0.06,-9.99
1,1,-2,-1,-315,3921,0.04,0.05,0.11,-0.01,-3.15,39.21,-4.53,0.06,110.69,2.96,-0.07,-9.97
2,1,-1,-5,-321,3934,0.04,0.05,0.09,-0.05,-3.21,39.34,-4.55,0.06,110.69,2.95,-0.07,-9.97
2,1,-1,-1,-316,3916,0.05,0.05,0.08,-0.01,-3.16,39.16,-4.56,0.05,110.69,2.96,-0.07,-9.97
1,0,-1,0,-313,3917,0.05,0.04,0.06,0.00,-3.13,39.17,-4.56,0.03,110.69,2.98,-0.03,-9.97
1,0,-1,-5,-308,3911,0.05,0.04,0.05,-0.05,-3.08,39.11,-4.55,0.04,110.69,2.97,-0.04,-9.96
-2,-1,1,-15,-318,3913,0.04,0.03,0.05,-0.15,-3.18,39.13,-4.56,0.06,110.69,3.04,-0.03,-9.98
-3,-1,3,-15,-312,3922,0.01,0.02,0.06,-0.15,-3.12,39.22,-4.56,0.08,110.69,3.06,-0.04,-10.00
-3,1,3,-12,-309,3923,-0.01,0.03,0.08,-0.12,-3.09,39.23,-4.55,0.09,110.69,3.06,-0.09,-10.00
-5,-1,3,-32,-305,3931,-0.04,0.02,0.09,-0.32,-3.05,39.31,-4.54,0.11,110.69,3.11,-0.06,-10.00
-1,1,25,-84,-356,3916,-0.04,0.02,0.23,-0.84,-3.56,39.16,-4.55,0.13,110.69,3.04,-0.11,-10.22
2,4,36,-38,-343,3904,-0.02,0.04,0.43,-0.38,-3.43,39.04,-4.57,0.14,110.69,2.98,-0.19,-10.35
-2,3,42,-2,-327,3902,-0.03,0.06,0.64,-0.02,-3.27,39.02,-4.58,0.13,110.69,3.07,-0.16,-10.44
-2,1,42,-2,-328,3904,-0.04,0.06,0.83,-0.02,-3.28,39.04,-4.60,0.13,110.68,3.09,-0.12,-10.48
0,-3,34,30,-320,3931,-0.04,0.03,0.96,0.30,-3.20,39.31,-4.60,0.11,110.68,3.05,-0.02,-10.43
-3,-2,35,27,-335,3905,-0.05,0.02,1.07,0.27,-3.35,39.05,-4.61,0.09,110.68,3.12,-0.02,-10.46
-7,-4,38,39,-301,3920,-0.09,-0.01,1.20,0.39,-3.01,39.20,-4.61,0.07,110.67,3.21,0.03,-10.51
-3,-7,33,5,-288,3918,-0.10,-0.05,1.28,0.05,-2.88,39.18,-4.59,0.07,110.67,3.12,0.11,-10.48
-1,-4,7,-23,-278,3907,-0.09,-0.07,1.19,-0.23,-2.78,39.07,-4.57,0.08,110.66,3.06,0.05,-10.25
1,-3,1,-22,-281,3898,-0.08,-0.08,1.08,-0.22,-2.81,38.98,-4.56,0.09,110.66,3.01,0.03,-10.17
7,0,107,376,-698,3970,-0.03,-0.07,1.63,3.76,-6.98,39.70,-4.57,0.07,110.65,2.88,-0.03,-11.18
-7,9,168,-95,-283,3874,-0.07,-0.01,2.49,-0.95,-2.83,38.74,-4.56,0.09,110.64,3.17,-0.24,-11.86
6,5,26,-38,-289,3912,-0.02,0.02,2.40,-0.38,-2.89,39.12,-4.55,0.11,110.63,2.89,-0.18,-10.64
-1,0,21,-43,-303,3930,-0.03,0.02,2.29,-0.43,-3.03,39.30,-4.55,0.13,110.62,3.03,-0.09,-10.57
-3,2,11,-7,-309,3925,-0.04,0.03,2.12,-0.07,-3.09,39.25,-4.53,0.12,110.61,3.06,-0.13,-10.45
-4,1,12,-21,-319,3905,-0.06,0.03,1.99,-0.21,-3.19,39.05,-4.54,0.13,110.61,3.10,-0.12,-10.44
0,0,7,-4,-311,3898,-0.06,0.03,1.83,-0.04,-3.11,38.98,-4.55,0.12,110.60,3.02,-0.09,-10.36
0,1,5,-18,-313,3907,-0.05,0.03,1.68,-0.18,-3.13,39.07,-4.55,0.14,110.59,3.02,-0.12,-10.32
-2,-7,13,-66,-256,3865,-0.06,-0.01,1.59,-0.66,-2.56,38.65,-4.54,0.15,110.58,3.05,0.05,-10.37
-4,-12,35,-95,-274,3890,-0.08,-0.09,1.64,-0.95,-2.74,38.90,-4.53,0.17,110.58,3.09,0.16,-10.56
-2,-2,36,-1,-343,3931,-0.08,-0.09,1.70,-0.01,-3.43,39.31,-4.55,0.16,110.57,3.07,-0.04,-10.58
-3,-4,30,15,-305,3927,-0.09,-0.10,1.71,0.15,-3.05,39.27,-4.55,0.14,110.56,3.09,0.02,-10.53
-3,-3,24,-25,-300,3910,-0.10,-0.11,1.69,-0.25,-3.00,39.10,-4.54,0.16,110.56,3.08,-0.01,-10.48
-2,0,22,-31,-316,3917,-0.10,-0.10,1.65,-0.31,-3.16,39.17,-4.54,0.18,110.55,3.07,-0.09,-10.45
2,5,32,-101,-398,3889,-0.08,-0.06,1.68,-1.01,-3.98,38.89,-4.55,0.19,110.54,2.99,-0.21,-10.54
-5,9,44,-96,-385,3924,-0.10,0.00,1.78,-0.96,-3.85,39.24,-4.57,0.20,110.54,3.14,-0.32,-10.66
3,0,40,20,-281,3935,-0.07,0.00,1.85,0.20,-2.81,39.35,-4.55,0.19,110.53,2.97,-0.13,-10.64
3,-1,36,22,-309,3924,-0.05,-0.01,1.88,0.22,-3.09,39.24,-4.55,0.17,110.52,2.96,-0.09,-10.61
2,1,30,84,-263,3926,-0.03,0.00,1.88,0.84,-2.63,39.26,-4.54,0.16,110.52,2.97,-0.12,-10.56
2,-1,25,71,-264,3899,-0.02,-0.01,1.84,0.71,-2.64,38.99,-4.54,0.14,110.51,2.96,-0.07,-10.51
1,-1,10,-3,-287,3904,-0.01,-0.01,1.72,-0.03,-2.87,39.04,-4.52,0.14,110.50,2.96,-0.07,-10.36
1,-1,8,-33,-303,3916,-0.00,-0.02,1.60,-0.33,-3.03,39.16,-4.51,0.16,110.49,2.96,-0.08,-10.32
-1,-1,12,-51,-322,3905,-0.01,-0.02,1.51,-0.51,-3.22,39.05,-4.52,0.17,110.49,3.01,-0.09,-10.33
-1,-1,15,-45,-330,3915,-0.01,-0.02,1.45,-0.45,-3.30,39.15,-4.53,0.19,110.48,3.01,-0.10,-10.35
1,2,31,-73,-359,3895,-0.01,-0.01,1.49,-0.73,-3.59,38.95,-4.54,0.20,110.48,2.98,-0.17,-10.49
2,3,41,-74,-365,3908,0.01,0.01,1.59,-0.74,-3.65,39.08,-4.55,0.22,110.47,2.96,-0.21,-10.59
1,7,38,-22,-310,3900,0.01,0.05,1.67,-0.22,-3.10,39.00,-4.55,0.24,110.46,2.98,-0.31,-10.58
4,5,38,22,-306,3893,0.04,0.08,1.73,0.22,-3.06,38.93,-4.55,0.22,110.46,2.91,-0.27,-10.59
-3,2,47,-11,-341,3915,0.01,0.08,1.85,-0.11,-3.41,39.15,-4.57,0.22,110.45,3.07,-0.21,-10.69
-1,8,42,8,-338,3938,0.01,0.12,1.92,0.08,-3.38,39.38,-4.58,0.21,110.44,3.04,-0.33,-10.66
0,5,21,84,-273,3921,0.01,0.14,1.85,0.84,-2.73,39.21,-4.57,0.19,110.43,3.02,-0.27,-10.47
1,-2,8,16,-311,3905,0.01,0.11,1.72,0.16,-3.11,39.05,-4.57,0.17,110.43,2.99,-0.10,-10.33
-7,-8,-26,-87,-354,3924,-0.03,0.05,1.39,-0.87,-3.54,39.24,-4.58,0.19,110.42,3.17,0.02,-9.98
-8,-6,-32,-79,-346,3935,-0.08,0.01,1.05,-0.79,-3.46,39.35,-4.59,0.21,110.42,3.21,-0.02,-9.87
-5,-1,-38,43,-256,3924,-0.10,0.00,0.72,0.43,-2.56,39.24,-4.58,0.19,110.42,3.15,-0.11,-9.75
-3,0,-34,60,-256,3918,-0.11,0.00,0.44,0.60,-2.56,39.18,-4.57,0.18,110.41,3.10,-0.12,-9.73
0,-1,-11,98,-270,3929,-0.10,-0.00,0.33,0.98,-2.70,39.29,-4.56,0.16,110.41,3.04,-0.09,-9.91
-1,-3,-4,79,-281,3927,-0.09,-0.02,0.27,0.79,-2.81,39.27,-4.55,0.15,110.41,3.05,-0.03,-9.95
-1,1,7,-30,-298,3919,-0.09,-0.01,0.28,-0.30,-2.98,39.19,-4.54,0.16,110.41,3.04,-0.12,-10.05
0,7,8,-31,-304,3924,-0.08,0.03,0.31,-0.31,-3.04,39.24,-4.54,0.18,110.41,3.02,-0.27,-10.06
-1,4,18,-53,-360,3885,-0.08,0.05,0.38,-0.53,-3.60,38.85,-4.55,0.19,110.41,3.05,-0.22,-10.16
-1,7,29,-46,-390,3932,-0.08,0.09,0.52,-0.46,-3.90,39.32,-4.57,0.20,110.41,3.06,-0.30,-10.28
3,2,52,-47,-350,3918,-0.05,0.09,0.79,-0.47,-3.50,39.18,-4.58,0.21,110.40,2.98,-0.21,-10.53
3,6,59,-30,-360,3900,-0.03,0.12,1.07,-0.30,-3.60,39.00,-4.60,0.22,110.40,2.98,-0.30,-10.64
-2,0,75,10,-325,3923,-0.04,0.11,1.42,0.10,-3.25,39.23,-4.61,0.20,110.39,3.09,-0.16,-10.84
-8,0,91,-14,-333,3927,-0.08,0.10,1.83,-0.14,-3.33,39.27,-4.63,0.20,110.39,3.24,-0.16,-11.06
-2,7,78,24,-282,3876,-0.09,0.13,2.13,0.24,-2.82,38.76,-4.61,0.19,110.38,3.11,-0.30,-11.00
-2,5,72,15,-279,3928,-0.09,0.15,2.35,0.15,-2.79,39.28,-4.60,0.18,110.37,3.10,-0.26,-10.99
-3,1,76,-3,-314,3945,-0.10,0.14,2.58,-0.03,-3.14,39.45,-4.59,0.16,110.36,3.12,-0.17,-11.07
3,0,64,-8,-314,3903,-0.07,0.13,2.71,-0.08,-3.14,39.03,-4.60,0.15,110.35,2.99,-0.13,-10.99
-3,-1,83,-2,-381,3894,-0.08,0.11,2.95,-0.02,-3.81,38.94,-4.61,0.15,110.33,3.13,-0.11,-11.20
-4,-4,86,-30,-366,3934,-0.10,0.07,3.18,-0.30,-3.66,39.34,-4.63,0.15,110.32,3.17,-0.04,-11.26
-6,-3,115,60,-290,3977,-0.13,0.05,3.56,0.60,-2.90,39.77,-4.62,0.14,110.31,3.21,-0.04,-11.58
2,7,112,23,-288,3928,-0.10,0.08,3.89,0.23,-2.88,39.28,-4.61,0.13,110.29,3.03,-0.25,-11.62
-1,-3,118,84,-257,3917,-0.10,0.06,4.22,0.84,-2.57,39.17,-4.60,0.11,110.28,3.08,-0.03,-11.73
-8,1,114,63,-225,3906,-0.14,0.06,4.49,0.63,-2.25,39.06,-4.59,0.10,110.26,3.23,-0.10,-11.75
-1,9,145,6,-391,3935,-0.13,0.11,4.93,0.06,-3.91,39.35,-4.61,0.10,110.24,3.10,-0.28,-12.09
1,7,157,-8,-332,3927,-0.11,0.14,5.39,-0.08,-3.32,39.27,-4.63,0.11,110.22,3.06,-0.25,-12.28
2,0,149,-62,-263,3953,-0.09,0.13,5.76,-0.62,-2.63,39.53,-4.61,0.12,110.19,3.03,-0.11,-12.28
1,-2,142,-81,-212,3860,-0.07,0.10,6.05,-0.81,-2.12,38.60,-4.60,0.13,110.17,3.03,-0.08,-12.28
-3,3,215,-120,-308,4029,-0.08,0.11,6.76,-1.20,-3.08,40.29,-4.60,0.16,110.14,3.12,-0.19,-13.03
-1,2,193,16,-236,3894,-0.08,0.11,7.26,0.16,-2.36,38.94,-4.58,0.15,110.11,3.06,-0.17,-12.93
2,2,170,-92,-282,3895,-0.06,0.11,7.57,-0.92,-2.82,38.95,-4.57,0.17,110.08,2.99,-0.18,-12.79
2,3,149,-81,-271,3908,-0.04,0.12,7.72,-0.81,-2.71,39.08,-4.56,0.19,110.05,2.98,-0.22,-12.64
-2,-1,128,53,-349,3922,-0.05,0.10,7.73,0.53,-3.49,39.22,-4.57,0.18,110.02,3.07,-0.12,-12.46
-3,-1,129,84,-295,3935,-0.06,0.08,7.75,0.84,-2.95,39.35,-4.57,0.16,109.99,3.09,-0.11,-12.47
1,-5,115,-35,-275,3930,-0.05,0.05,7.67,-0.35,-2.75,39.30,-4.55,0.17,109.96,3.00,-0.03,-12.34
4,-2,95,2,-268,3919,-0.02,0.03,7.48,0.02,-2.68,39.19,-4.54,0.17,109.93,2.92,-0.08,-12.13
3,-1,87,-54,-338,3926,-0.00,0.02,7.27,-0.54,-3.38,39.26,-4.55,0.19,109.90,2.94,-0.11,-12.02
2,0,99,-69,-374,3912,0.01,0.02,7.14,-0.69,-3.74,39.12,-4.56,0.20,109.87,2.97,-0.14,-12.09
-4,-6,139,-3,-409,3835,-0.01,-0.02,7.28,-0.03,-4.09,38.35,-4.58,0.20,109.84,3.11,-0.01,-12.45
-6,2,183,-40,-281,4026,-0.05,-0.01,7.67,-0.40,-2.81,40.26,-4.56,0.22,109.81,3.15,-0.18,-12.90
6,-4,210,-27,-412,3861,-0.01,-0.03,8.18,-0.27,-4.12,38.61,-4.58,0.22,109.78,2.90,-0.06,-13.22
3,-6,246,-4,-442,3909,0.01,-0.06,8.86,-0.04,-4.42,39.09,-4.60,0.22,109.75,2.97,-0.01,-13.66
1,-3,371,75,-317,3908,0.02,-0.08,10.24,0.75,-3.17,39.08,-4.60,0.21,109.70,3.01,-0.05,-14.97
9,5,410,33,-369,3877,0.07,-0.04,11.72,0.33,-3.69,38.77,-4.61,0.20,109.66,2.84,-0.22,-15.58
-2,14,500,-51,-356,3857,0.05,0.05,13.60,-0.51,-3.56,38.57,-4.63,0.21,109.60,3.08,-0.44,-16.70
-5,-2,526,10,-247,3985,0.01,0.03,15.44,0.10,-2.47,39.85,-4.61,0.21,109.54,3.14,-0.11,-17.27
-12,-9,472,-150,-462,3924,-0.06,-0.02,16.78,-1.50,-4.62,39.24,-4.62,0.23,109.48,3.31,0.04,-17.06
-19,-1,413,-218,-431,3988,-0.17,-0.03,17.62,-2.18,-4.31,39.88,-4.63,0.25,109.41,3.49,-0.14,-16.71
-6,7,306,-41,-201,3833,-0.19,0.02,17.72,-0.41,-2.01,38.33,-4.61,0.26,109.33,3.22,-0.32,-15.82
-11,1,287,-90,-305,3846,-0.24,0.02,17.70,-0.90,-3.05,38.46,-4.61,0.29,109.26,3.33,-0.22,-15.65
-1,1,252,26,-306,3861,-0.22,0.03,17.47,0.26,-3.06,38.61,-4.61,0.27,109.19,3.12,-0.21,-15.30
-5,-1,263,29,-340,3902,-0.23,0.02,17.33,0.29,-3.40,39.02,-4.62,0.26,109.13,3.21,-0.16,-15.36
-6,2,259,-3,-299,3945,-0.24,0.03,17.17,-0.03,-2.99,39.45,-4.61,0.26,109.06,3.23,-0.22,-15.29
1,1,257,-41,-270,3925,-0.21,0.03,17.02,-0.41,-2.70,39.25,-4.59,0.27,108.99,3.07,-0.21,-15.24
-4,2,263,4,-410,3919,-0.22,0.04,16.93,0.04,-4.10,39.19,-4.61,0.27,108.92,3.18,-0.23,-15.27
-3,3,274,60,-355,3993,-0.21,0.05,16.91,0.60,-3.55,39.93,-4.62,0.26,108.85,3.17,-0.25,-15.35
0,9,346,23,-330,3994,-0.19,0.10,17.33,0.23,-3.30,39.94,-4.62,0.25,108.79,3.10,-0.38,-16.03
1,0,346,6,-294,3999,-0.17,0.09,17.70,0.06,-2.94,39.99,-4.61,0.25,108.71,3.07,-0.19,-16.10
-4,14,403,6,-318,3916,-0.17,0.17,18.39,0.06,-3.18,39.16,-4.61,0.23,108.64,3.17,-0.49,-16.71
-7,-2,432,72,-232,3934,-0.20,0.14,19.19,0.72,-2.32,39.34,-4.60,0.23,108.56,3.23,-0.15,-17.10
-9,-5,474,-17,-166,3991,-0.23,0.10,20.16,-0.17,-1.66,39.91,-4.58,0.23,108.48,3.27,-0.08,-17.63
3,-2,475,-41,-298,3851,-0.19,0.07,21.04,-0.41,-2.98,38.51,-4.57,0.26,108.40,3.01,-0.15,-17.80
1,19,409,-51,-331,4006,-0.17,0.18,21.43,-0.51,-3.31,40.06,-4.58,0.28,108.31,3.05,-0.62,-17.31
0,7,385,-4,-247,3955,-0.15,0.21,21.64,-0.04,-2.47,39.55,-4.56,0.29,108.23,3.05,-0.39,-17.14
1,6,408,-3,-234,3956,-0.13,0.22,21.96,-0.03,-2.34,39.56,-4.54,0.29,108.14,3.01,-0.37,-17.39
1,1,422,72,-287,3896,-0.11,0.21,22.34,0.72,-2.87,38.96,-4.54,0.28,108.05,3.00,-0.26,-17.57
