gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
-8,-11,133,-37,-453,3792,0.39,0.48,3.47,-0.37,-4.53,37.92,-4.29,-1.04,59.39,2.89,0.78,-15.98
0,7,168,-27,-448,3975,0.35,0.47,4.14,-0.27,-4.48,39.75,-4.30,-1.03,59.37,2.74,0.41,-17.97
-3,-12,222,-17,-342,3946,0.30,0.35,5.08,-0.17,-3.42,39.46,-4.31,-1.01,59.35,2.82,0.81,-20.00
-19,-3,233,-40,-346,3802,0.15,0.30,6.00,-0.40,-3.46,38.02,-4.32,-0.99,59.33,3.19,0.63,-20.00
3,-4,225,-50,-170,3816,0.16,0.24,6.77,-0.50,-1.70,38.16,-4.30,-0.97,59.30,2.74,0.66,-20.00
-6,-1,217,-34,-120,3962,0.10,0.21,7.42,-0.34,-1.20,39.62,-4.29,-0.96,59.27,2.92,0.60,-19.44
-4,1,149,-1,-274,3934,0.07,0.20,7.58,-0.01,-2.74,39.34,-4.28,-0.94,59.24,2.89,0.55,-14.73
-11,-6,127,-15,-244,3907,-0.01,0.14,7.60,-0.15,-2.44,39.07,-4.27,-0.92,59.21,3.05,0.69,-13.22
1,5,110,46,-276,3931,0.00,0.16,7.51,0.46,-2.76,39.31,-4.26,-0.91,59.18,2.79,0.45,-12.12
0,10,112,11,-313,3909,0.00,0.20,7.44,0.11,-3.13,39.09,-4.27,-0.89,59.15,2.82,0.33,-12.29
2,2,137,37,-386,3936,0.01,0.19,7.53,0.37,-3.86,39.36,-4.29,-0.88,59.12,2.79,0.49,-13.93
-6,13,164,46,-445,3859,-0.02,0.25,7.78,0.46,-4.45,38.59,-4.31,-0.87,59.09,2.97,0.24,-15.61
-7,13,245,27,-383,3911,-0.06,0.31,8.50,0.27,-3.83,39.11,-4.32,-0.86,59.06,3.01,0.22,-20.00
-4,2,266,21,-361,3983,-0.08,0.29,9.27,0.21,-3.61,39.83,-4.34,-0.85,59.02,2.97,0.44,-20.00
-12,-8,309,-80,-319,3999,-0.15,0.21,10.23,-0.80,-3.19,39.99,-4.34,-0.83,58.98,3.15,0.65,-20.00
-7,-4,334,-26,-281,3804,-0.18,0.17,11.24,-0.26,-2.81,38.04,-4.34,-0.80,58.93,3.06,0.57,-20.00
-2,14,334,-137,-65,3922,-0.17,0.24,12.16,-1.37,-0.65,39.22,-4.33,-0.79,58.89,2.95,0.17,-20.00
-11,-5,305,-142,35,4027,-0.22,0.18,12.80,-1.42,0.35,40.27,-4.32,-0.77,58.84,3.13,0.56,-20.00
5,3,183,-109,-49,3936,-0.17,0.18,12.64,-1.09,-0.49,39.36,-4.30,-0.76,58.78,2.78,0.39,-14.13
1,1,154,-46,-164,3898,-0.14,0.17,12.31,-0.46,-1.64,38.98,-4.29,-0.74,58.74,2.85,0.42,-12.34
-7,-6,46,-50,-283,3920,-0.17,0.12,11.36,-0.50,-2.83,39.20,-4.29,-0.72,58.69,3.02,0.57,-5.55
0,-4,17,71,-365,3892,-0.16,0.08,10.33,0.71,-3.65,38.92,-4.31,-0.72,58.65,2.89,0.54,-4.15
-1,-3,45,-125,-382,3862,-0.15,0.05,9.57,-1.25,-3.82,38.62,-4.32,-0.70,58.61,2.91,0.51,-6.47
-1,1,55,-154,-386,3885,-0.14,0.05,8.95,-1.54,-3.86,38.85,-4.33,-0.69,58.58,2.91,0.42,-7.49
1,6,80,119,-414,3886,-0.12,0.09,8.54,1.19,-4.14,38.86,-4.34,-0.69,58.54,2.88,0.31,-9.41
-2,4,90,128,-369,3920,-0.12,0.10,8.24,1.28,-3.69,39.20,-4.35,-0.70,58.51,2.95,0.35,-10.25
-4,3,77,134,-214,3895,-0.13,0.11,7.88,1.34,-2.14,38.95,-4.34,-0.71,58.48,2.98,0.38,-9.57
-2,3,59,106,-195,3897,-0.13,0.12,7.45,1.06,-1.95,38.97,-4.33,-0.72,58.45,2.93,0.38,-8.58
-2,-1,33,7,-310,3876,-0.13,0.10,6.91,0.07,-3.10,38.76,-4.34,-0.70,58.42,2.94,0.46,-7.12
1,3,26,15,-339,3904,-0.11,0.11,6.38,0.15,-3.39,39.04,-4.35,-0.69,58.39,2.88,0.36,-6.94
1,2,34,74,-385,3885,-0.09,0.11,5.95,0.74,-3.85,38.85,-4.37,-0.69,58.37,2.89,0.38,-7.72
0,3,43,45,-364,3903,-0.08,0.12,5.62,0.45,-3.64,39.03,-4.39,-0.69,58.35,2.92,0.36,-8.52
0,1,25,19,-321,3887,-0.08,0.11,5.21,0.19,-3.21,38.87,-4.40,-0.67,58.33,2.92,0.39,-7.52
-3,0,10,12,-310,3899,-0.09,0.10,4.75,0.12,-3.10,38.99,-4.41,-0.65,58.31,2.99,0.40,-6.76
-2,-2,-19,-5,-360,3915,-0.09,0.08,4.16,-0.05,-3.60,39.15,-4.42,-0.64,58.29,2.98,0.44,-5.12
0,-3,-27,13,-382,3913,-0.08,0.05,3.58,0.13,-3.82,39.13,-4.44,-0.63,58.28,2.95,0.46,-4.91
-2,0,-15,-30,-373,3873,-0.08,0.05,3.13,-0.30,-3.73,38.73,-4.45,-0.62,58.26,3.00,0.39,-5.97
0,2,-5,-45,-331,3911,-0.08,0.05,2.78,-0.45,-3.31,39.11,-4.46,-0.60,58.25,2.96,0.34,-6.84
3,2,10,2,-311,3935,-0.05,0.06,2.57,0.02,-3.11,39.35,-4.46,-0.58,58.24,2.90,0.32,-7.97
0,-1,7,48,-332,3881,-0.05,0.05,2.35,0.48,-3.32,38.81,-4.48,-0.58,58.23,2.97,0.39,-7.89
7,3,11,-42,-340,3889,0.00,0.06,2.18,-0.42,-3.40,38.89,-4.48,-0.56,58.22,2.82,0.29,-8.25
4,0,26,-76,-336,3905,0.03,0.06,2.12,-0.76,-3.36,39.05,-4.49,-0.55,58.22,2.87,0.34,-9.30
-2,-4,33,-114,-299,3876,0.01,0.03,2.11,-1.14,-2.99,38.76,-4.49,-0.53,58.21,3.00,0.42,-9.78
-3,-3,29,-95,-283,3917,-0.01,0.00,2.08,-0.95,-2.83,39.17,-4.49,-0.51,58.20,3.02,0.39,-9.53
-1,2,17,-61,-311,3914,-0.01,0.02,1.97,-0.61,-3.11,39.14,-4.49,-0.49,58.19,2.98,0.28,-8.77
-3,2,13,-62,-314,3921,-0.03,0.03,1.86,-0.62,-3.14,39.21,-4.49,-0.47,58.18,3.03,0.26,-8.57
1,4,12,-53,-337,3899,-0.02,0.05,1.74,-0.53,-3.37,38.99,-4.49,-0.45,58.18,2.95,0.20,-8.56
1,3,12,-38,-341,3903,-0.01,0.06,1.64,-0.38,-3.41,39.03,-4.50,-0.43,58.17,2.95,0.21,-8.62
2,-5,22,41,-281,3905,0.00,0.03,1.61,0.41,-2.81,39.05,-4.49,-0.44,58.16,2.92,0.39,-9.31
-2,0,27,-26,-366,3882,-0.01,0.02,1.62,-0.26,-3.66,38.82,-4.50,-0.43,58.16,3.01,0.28,-9.65
0,0,11,-33,-365,3913,-0.01,0.02,1.52,-0.33,-3.65,39.13,-4.51,-0.41,58.15,2.98,0.27,-8.61
1,1,9,-22,-342,3909,-0.00,0.02,1.42,-0.22,-3.42,39.09,-4.52,-0.40,58.15,2.96,0.24,-8.53
1,3,10,-17,-335,3900,0.00,0.04,1.34,-0.17,-3.35,39.00,-4.53,-0.38,58.14,2.97,0.18,-8.65
2,3,11,-10,-330,3900,0.01,0.05,1.28,-0.10,-3.30,39.00,-4.54,-0.37,58.14,2.95,0.17,-8.75
-9,-7,18,-55,-247,3907,-0.04,0.01,1.26,-0.55,-2.47,39.07,-4.53,-0.35,58.13,3.18,0.37,-9.23
-8,-9,23,-24,-295,3896,-0.09,-0.05,1.27,-0.24,-2.95,38.96,-4.52,-0.33,58.13,3.17,0.42,-9.56
1,2,21,-8,-358,3892,-0.07,-0.03,1.27,-0.08,-3.58,38.92,-4.54,-0.32,58.12,3.00,0.18,-9.43
0,1,19,-18,-348,3904,-0.06,-0.02,1.26,-0.18,-3.48,39.04,-4.55,-0.31,58.11,3.02,0.19,-9.30
0,-2,27,-7,-305,3876,-0.06,-0.03,1.30,-0.07,-3.05,38.76,-4.55,-0.29,58.11,3.02,0.24,-9.82
0,-1,33,-11,-296,3884,-0.05,-0.04,1.37,-0.11,-2.96,38.84,-4.54,-0.27,58.10,3.01,0.21,-10.18
-1,-6,36,26,-300,3905,-0.05,-0.07,1.45,0.26,-3.00,39.05,-4.53,-0.28,58.10,3.02,0.33,-10.34
-1,-5,44,44,-314,3907,-0.05,-0.09,1.58,0.44,-3.14,39.07,-4.53,-0.30,58.09,3.03,0.33,-10.81
-1,1,22,-7,-319,3891,-0.05,-0.08,1.55,-0.07,-3.19,38.91,-4.54,-0.28,58.09,3.03,0.19,-9.33
0,-1,19,13,-295,3916,-0.05,-0.08,1.51,0.13,-2.95,39.16,-4.52,-0.28,58.08,3.00,0.22,-9.15
2,-1,21,2,-354,3866,-0.03,-0.07,1.49,0.02,-3.54,38.66,-4.54,-0.27,58.07,2.96,0.22,-9.30
0,-2,23,-16,-377,3947,-0.03,-0.08,1.48,-0.16,-3.77,39.47,-4.56,-0.26,58.07,3.02,0.24,-9.44
-2,1,11,-45,-369,3912,-0.04,-0.06,1.40,-0.45,-3.69,39.12,-4.57,-0.25,58.06,3.07,0.16,-8.67
-1,2,9,-43,-377,3900,-0.04,-0.05,1.32,-0.43,-3.77,39.00,-4.58,-0.24,58.06,3.06,0.13,-8.58
-3,3,21,-47,-383,3909,-0.05,-0.02,1.31,-0.47,-3.83,39.09,-4.60,-0.22,58.05,3.11,0.09,-9.39
-3,3,21,-44,-378,3907,-0.07,-0.00,1.31,-0.44,-3.78,39.07,-4.61,-0.21,58.05,3.12,0.08,-9.40
-4,3,19,-2,-337,3905,-0.09,0.02,1.29,-0.02,-3.37,39.05,-4.63,-0.20,58.04,3.16,0.07,-9.27
-4,2,26,19,-321,3917,-0.10,0.03,1.32,0.19,-3.21,39.17,-4.64,-0.21,58.04,3.17,0.09,-9.73
-3,5,56,26,-371,3887,-0.11,0.05,1.53,0.26,-3.71,38.87,-4.66,-0.22,58.03,3.16,0.03,-11.64
-3,1,65,2,-345,3882,-0.12,0.06,1.78,0.02,-3.45,38.82,-4.67,-0.21,58.02,3.18,0.10,-12.11
-2,-5,62,29,-335,3892,-0.12,0.02,1.98,0.29,-3.35,38.92,-4.69,-0.22,58.01,3.17,0.24,-11.80
-1,-7,63,-25,-378,3903,-0.11,-0.03,2.16,-0.25,-3.78,39.03,-4.70,-0.21,58.01,3.15,0.29,-11.76
1,-6,34,10,-363,3940,-0.09,-0.06,2.15,0.10,-3.63,39.40,-4.72,-0.21,58.00,3.12,0.27,-9.80
3,-6,38,62,-384,3923,-0.07,-0.09,2.17,0.62,-3.84,39.23,-4.74,-0.22,57.99,3.08,0.29,-10.06
1,-6,45,-53,-344,3920,-0.05,-0.12,2.23,-0.53,-3.44,39.20,-4.74,-0.20,57.98,3.12,0.29,-10.50
0,-3,43,-41,-354,3893,-0.05,-0.12,2.27,-0.41,-3.54,38.93,-4.75,-0.18,57.97,3.15,0.22,-10.34
-3,-3,36,-51,-325,3895,-0.06,-0.13,2.26,-0.51,-3.25,38.95,-4.75,-0.16,57.96,3.21,0.20,-9.87
-3,-2,30,-53,-292,3908,-0.07,-0.13,2.22,-0.53,-2.92,39.08,-4.74,-0.15,57.95,3.21,0.17,-9.48
0,-1,24,-16,-294,3897,-0.07,-0.12,2.14,-0.16,-2.94,38.97,-4.73,-0.14,57.94,3.14,0.14,-9.12
3,-1,27,4,-316,3904,-0.04,-0.12,2.09,0.04,-3.16,39.04,-4.71,-0.12,57.94,3.06,0.13,-9.35
4,2,68,60,-412,3909,-0.01,-0.09,2.30,0.60,-4.12,39.09,-4.73,-0.13,57.93,3.04,0.07,-12.01
2,3,87,67,-426,3903,0.00,-0.06,2.60,0.67,-4.26,39.03,-4.75,-0.14,57.92,3.09,0.05,-13.13
2,11,113,-48,-269,3879,0.01,0.01,3.03,-0.48,-2.69,38.79,-4.73,-0.13,57.90,3.08,-0.14,-14.65
-2,6,101,5,-206,4005,-0.00,0.04,3.34,0.05,-2.06,40.05,-4.72,-0.12,57.89,3.15,-0.05,-13.65
-5,6,61,25,-238,3917,-0.03,0.08,3.38,0.25,-2.38,39.17,-4.70,-0.13,57.88,3.21,-0.06,-10.92
-6,4,68,24,-246,3892,-0.06,0.09,3.46,0.24,-2.46,38.92,-4.68,-0.13,57.86,3.23,-0.02,-11.35
3,7,62,58,-251,3923,-0.04,0.13,3.49,0.58,-2.51,39.23,-4.67,-0.14,57.85,3.03,-0.09,-10.92
1,7,57,51,-268,3900,-0.03,0.16,3.49,0.51,-2.68,39.00,-4.65,-0.15,57.84,3.06,-0.09,-10.58
0,4,23,101,-147,3922,-0.03,0.17,3.28,1.01,-1.47,39.22,-4.64,-0.15,57.82,3.07,-0.02,-8.39
4,8,8,78,-189,3908,0.00,0.20,3.00,0.78,-1.89,39.08,-4.62,-0.16,57.81,2.97,-0.11,-7.53
-4,-2,-12,56,-285,3891,-0.02,0.17,2.63,0.56,-2.85,38.91,-4.61,-0.18,57.80,3.13,0.11,-6.38
-2,3,-14,33,-324,3889,-0.03,0.17,2.28,0.33,-3.24,38.89,-4.62,-0.19,57.79,3.10,0.02,-6.44
1,2,-36,18,-334,3911,-0.02,0.16,1.83,0.18,-3.34,39.11,-4.64,-0.19,57.78,3.05,0.04,-5.20
1,0,-44,4,-298,3880,-0.02,0.15,1.38,0.04,-2.98,38.80,-4.62,-0.18,57.78,3.03,0.08,-4.91
5,0,-40,11,-407,3875,0.02,0.13,1.00,0.11,-4.07,38.75,-4.64,-0.18,57.77,2.96,0.08,-5.40
2,-2,-37,-5,-425,3918,0.03,0.11,0.67,-0.05,-4.25,39.18,-4.66,-0.18,57.77,3.03,0.13,-5.78
2,-2,-20,-134,-363,3930,0.04,0.08,0.48,-1.34,-3.63,39.30,-4.66,-0.16,57.77,3.03,0.12,-7.04
2,-6,8,-150,-444,3914,0.04,0.04,0.48,-1.50,-4.44,39.14,-4.67,-0.15,57.77,3.03,0.21,-8.94
-4,-5,55,-117,-470,3877,0.02,0.00,0.77,-1.17,-4.70,38.77,-4.69,-0.13,57.77,3.17,0.19,-11.96
0,0,48,-91,-408,3922,0.01,0.00,0.99,-0.91,-4.08,39.22,-4.70,-0.12,57.76,3.10,0.08,-11.36
1,-1,51,-138,-426,3893,0.02,-0.00,1.20,-1.38,-4.26,38.93,-4.71,-0.11,57.76,3.08,0.09,-11.45
-2,-1,53,-84,-436,3907,0.00,-0.01,1.40,-0.84,-4.36,39.07,-4.72,-0.09,57.75,3.16,0.08,-11.47
2,6,81,-61,-434,3876,0.02,0.03,1.76,-0.61,-4.34,38.76,-4.74,-0.08,57.74,3.08,-0.08,-13.17
1,4,82,-79,-406,3900,0.02,0.05,2.08,-0.79,-4.06,39.00,-4.75,-0.07,57.74,3.11,-0.05,-13.05
-5,1,117,16,-435,3895,-0.01,0.05,2.59,0.16,-4.35,38.95,-4.77,-0.07,57.73,3.25,0.01,-15.14
-4,2,126,55,-417,3924,-0.03,0.06,3.10,0.55,-4.17,39.24,-4.79,-0.08,57.71,3.25,-0.01,-15.46
-2,1,137,-49,-270,3805,-0.04,0.06,3.62,-0.49,-2.70,38.05,-4.77,-0.06,57.70,3.20,0.00,-15.91
-1,2,120,-63,-263,3910,-0.05,0.07,3.99,-0.63,-2.63,39.10,-4.76,-0.05,57.68,3.18,-0.03,-14.55
0,4,114,-43,-324,3932,-0.04,0.08,4.29,-0.43,-3.24,39.32,-4.76,-0.03,57.67,3.15,-0.09,-13.97
5,1,104,-32,-304,3886,-0.01,0.08,4.49,-0.32,-3.04,38.86,-4.75,-0.01,57.65,3.04,-0.04,-13.17
-2,-2,118,30,-308,3906,-0.02,0.06,4.76,0.30,-3.08,39.06,-4.74,-0.02,57.63,3.18,0.04,-13.97
-2,4,123,-35,-298,3855,-0.03,0.08,5.04,-0.35,-2.98,38.55,-4.73,-0.01,57.61,3.17,-0.10,-14.15
-3,0,114,-20,-381,3892,-0.04,0.07,5.23,-0.20,-3.81,38.92,-4.75,0.00,57.59,3.21,-0.02,-13.43
-1,4,111,-35,-425,3916,-0.05,0.09,5.38,-0.35,-4.25,39.16,-4.77,0.01,57.57,3.18,-0.11,-13.14
-6,-1,115,15,-422,3883,-0.08,0.07,5.55,0.15,-4.22,38.83,-4.79,0.01,57.54,3.30,-0.01,-13.31
-12,-1,118,-4,-435,3908,-0.14,0.06,5.71,-0.04,-4.35,39.08,-4.80,0.01,57.52,3.45,-0.00,-13.42
1,6,106,-38,-353,3908,-0.12,0.09,5.79,-0.38,-3.53,39.08,-4.82,0.03,57.50,3.19,-0.17,-12.56
-1,6,116,-7,-443,3873,-0.12,0.12,5.92,-0.07,-4.43,38.73,-4.83,0.03,57.47,3.24,-0.18,-13.16
-2,10,159,31,-482,3847,-0.12,0.17,6.29,0.31,-4.82,38.47,-4.85,0.03,57.45,3.28,-0.27,-15.86
-3,-1,182,58,-464,3958,-0.12,0.14,6.78,0.58,-4.64,39.58,-4.87,0.03,57.42,3.31,-0.04,-17.15
-7,0,236,77,-280,3952,-0.15,0.13,7.54,0.77,-2.80,39.52,-4.86,0.02,57.39,3.39,-0.05,-20.00
-5,7,243,48,-248,3862,-0.17,0.16,8.27,0.48,-2.48,38.62,-4.84,0.01,57.36,3.35,-0.19,-20.00
-7,10,231,77,-287,3850,-0.19,0.20,8.85,0.77,-2.87,38.50,-4.84,-0.00,57.32,3.39,-0.26,-19.29
-18,5,240,-7,-232,3874,-0.29,0.21,9.43,-0.07,-2.32,38.74,-4.82,0.00,57.29,3.62,-0.16,-19.57
11,9,184,-7,-240,3922,-0.19,0.25,9.61,-0.07,-2.40,39.22,-4.80,0.01,57.25,3.00,-0.26,-15.67
-6,-8,165,8,-199,3968,-0.21,0.17,9.65,0.08,-1.99,39.68,-4.78,0.01,57.21,3.34,0.11,-14.35
-4,-1,143,-36,-360,3927,-0.21,0.15,9.56,-0.36,-3.60,39.27,-4.80,0.03,57.17,3.31,-0.04,-12.90
-9,-2,156,-20,-392,3862,-0.24,0.12,9.56,-0.20,-3.92,38.62,-4.82,0.04,57.13,3.43,-0.02,-13.78
2,3,149,-107,-347,3897,-0.21,0.13,9.51,-1.07,-3.47,38.97,-4.82,0.06,57.10,3.20,-0.13,-13.33
1,-1,149,-142,-390,3915,-0.18,0.11,9.47,-1.42,-3.90,39.15,-4.83,0.08,57.06,3.22,-0.06,-13.35
-18,-11,159,-54,-527,3871,-0.27,0.03,9.49,-0.54,-5.27,38.71,-4.85,0.09,57.02,3.64,0.16,-14.00
-31,-20,169,-129,-444,3844,-0.43,-0.09,9.57,-1.29,-4.44,38.44,-4.86,0.10,56.98,3.96,0.36,-14.63
-7,-7,167,-77,-204,3908,-0.43,-0.13,9.63,-0.77,-2.04,39.08,-4.85,0.11,56.94,3.46,0.10,-14.46
-2,-4,150,-81,-224,3918,-0.40,-0.14,9.59,-0.81,-2.24,39.18,-4.83,0.13,56.91,3.34,0.04,-13.32
1,-6,93,0,-230,3953,-0.36,-0.16,9.19,0.00,-2.30,39.53,-4.82,0.13,56.87,3.26,0.08,-9.67
0,-9,89,2,-284,3889,-0.32,-0.20,8.82,0.02,-2.84,38.89,-4.80,0.13,56.83,3.26,0.15,-9.61
0,-3,105,-22,-419,3881,-0.29,-0.20,8.58,-0.22,-4.19,38.81,-4.82,0.13,56.80,3.26,0.03,-10.82
2,0,135,20,-526,3865,-0.25,-0.18,8.54,0.20,-5.26,38.65,-4.84,0.13,56.77,3.22,-0.04,-12.87
-16,-14,275,-19,-679,3834,-0.32,-0.25,9.37,-0.19,-6.79,38.34,-4.86,0.13,56.73,3.62,0.26,-20.00
-43,-22,314,-137,-516,3842,-0.55,-0.36,10.34,-1.37,-5.16,38.42,-4.88,0.14,56.69,4.24,0.45,-20.00
1,4,379,-12,-505,3876,-0.49,-0.30,11.62,-0.12,-5.05,38.76,-4.90,0.15,56.64,3.34,-0.10,-20.00
9,6,387,-67,-504,3974,-0.39,-0.23,12.82,-0.67,-5.04,39.74,-4.91,0.16,56.59,3.17,-0.16,-20.00
-13,1,428,-145,-331,3922,-0.43,-0.20,14.15,-1.45,-3.31,39.22,-4.91,0.18,56.53,3.62,-0.08,-20.00
-9,10,424,-195,-287,3860,-0.44,-0.12,15.32,-1.95,-2.87,38.60,-4.91,0.20,56.47,3.54,-0.30,-20.00
0,3,343,-97,-198,3907,-0.39,-0.09,15.88,-0.97,-1.98,39.07,-4.90,0.22,56.41,3.34,-0.18,-20.00
1,17,312,-10,-134,3883,-0.35,0.02,16.20,-0.10,-1.34,38.83,-4.88,0.22,56.34,3.30,-0.50,-20.00
-3,12,210,-82,-161,3911,-0.33,0.09,15.86,-0.82,-1.61,39.11,-4.86,0.23,56.28,3.36,-0.42,-13.78
-4,13,167,-23,-143,3866,-0.32,0.16,15.29,-0.23,-1.43,38.66,-4.85,0.24,56.22,3.37,-0.47,-11.17
-2,13,115,8,-292,3857,-0.30,0.23,14.46,0.08,-2.92,38.57,-4.83,0.24,56.16,3.31,-0.48,-8.10
0,13,110,-39,-339,3941,-0.27,0.28,13.69,-0.39,-3.39,39.41,-4.84,0.26,56.11,3.27,-0.51,-8.19
0,14,136,32,-452,3933,-0.25,0.34,13.15,0.32,-4.52,39.33,-4.86,0.26,56.06,3.27,-0.55,-10.25
-1,15,147,21,-470,3869,-0.23,0.40,12.73,0.21,-4.70,38.69,-4.87,0.26,56.01,3.30,-0.58,-11.22
6,18,201,27,-519,3890,-0.17,0.47,12.68,0.27,-5.19,38.90,-4.89,0.26,55.96,3.15,-0.67,-14.90
-1,6,225,35,-509,3949,-0.16,0.46,12.79,0.35,-5.09,39.49,-4.91,0.26,55.90,3.30,-0.42,-16.46
-13,10,299,103,-380,3891,-0.22,0.47,13.33,1.03,-3.80,38.91,-4.92,0.25,55.85,3.57,-0.50,-20.00
4,17,309,77,-344,3920,-0.17,0.53,13.88,0.77,-3.44,39.20,-4.92,0.24,55.80,3.21,-0.65,-20.00
-12,4,308,14,-294,3856,-0.23,0.50,14.37,0.14,-2.94,38.56,-4.91,0.24,55.74,3.54,-0.37,-20.00
-3,12,282,-91,-151,4021,-0.23,0.52,14.66,-0.91,-1.51,40.21,-4.89,0.25,55.68,3.35,-0.55,-19.24
9,8,201,21,-321,3927,-0.15,0.52,14.42,0.21,-3.21,39.27,-4.88,0.24,55.62,3.08,-0.46,-13.88
-14,-8,201,-16,-371,3846,-0.22,0.42,14.20,-0.16,-3.71,38.46,-4.90,0.25,55.57,3.58,-0.11,-13.99
10,4,186,8,-351,3867,-0.14,0.40,13.92,0.08,-3.51,38.67,-4.91,0.24,55.51,3.08,-0.35,-13.12
6,8,184,-27,-463,3858,-0.09,0.41,13.65,-0.27,-4.63,38.58,-4.93,0.25,55.46,3.16,-0.44,-13.13
-4,-12,234,-46,-495,3982,-0.10,0.30,13.71,-0.46,-4.95,39.82,-4.95,0.25,55.40,3.38,-0.00,-16.48
-8,3,264,-11,-530,3743,-0.14,0.29,13.95,-0.11,-5.30,37.43,-4.97,0.26,55.35,3.48,-0.31,-18.37
-3,2,321,-81,-465,3729,-0.14,0.27,14.51,-0.81,-4.65,37.29,-4.99,0.27,55.29,3.39,-0.29,-20.00
-4,-1,327,-71,-478,3961,-0.15,0.24,15.06,-0.71,-4.78,39.61,-5.00,0.29,55.23,3.43,-0.23,-20.00
-10,-3,344,-45,-357,3942,-0.20,0.19,15.65,-0.45,-3.57,39.42,-5.01,0.31,55.17,3.57,-0.20,-20.00
-2,-6,344,-55,-377,3862,-0.19,0.14,16.18,-0.55,-3.77,38.62,-5.03,0.33,55.10,3.41,-0.13,-20.00
-12,-10,328,-53,-339,3845,-0.25,0.06,16.56,-0.53,-3.39,38.45,-5.03,0.35,55.04,3.63,-0.05,-20.00
-8,-2,325,-105,-340,3880,-0.27,0.04,16.89,-1.05,-3.40,38.80,-5.03,0.38,54.97,3.55,-0.22,-20.00
-2,16,302,-86,-373,3816,-0.26,0.14,17.04,-0.86,-3.73,38.16,-5.04,0.40,54.90,3.43,-0.63,-19.14
-1,-1,299,-58,-304,4107,-0.24,0.12,17.16,-0.58,-3.04,41.07,-5.02,0.41,54.83,3.40,-0.28,-18.86
-2,21,324,-139,-265,4003,-0.22,0.23,17.42,-1.39,-2.65,40.03,-5.01,0.43,54.76,3.41,-0.78,-20.00
-17,-9,319,-126,-245,3960,-0.31,0.16,17.63,-1.26,-2.45,39.60,-5.00,0.45,54.69,3.73,-0.16,-19.93
