gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
-3,-36,70,-13,-491,3989,-0.05,-0.53,-0.12,-0.13,-4.91,39.89,-4.99,0.53,62.92,3.37,0.52,-0.31
-9,-91,84,-8,-371,3886,-0.10,-1.04,0.40,-0.08,-3.71,38.86,-5.00,0.52,62.92,3.51,1.79,-0.32
3,-23,72,-13,-300,3962,-0.07,-1.07,0.80,-0.13,-3.00,39.62,-4.99,0.51,62.91,3.25,0.43,-0.30
3,-6,52,1,-343,3781,-0.05,-1.00,1.04,0.01,-3.43,37.81,-4.99,0.49,62.91,3.25,0.07,-0.26
1,-6,33,-36,-364,3837,-0.04,-0.94,1.14,-0.36,-3.64,38.37,-5.01,0.48,62.90,3.30,0.06,-0.23
1,1,44,0,-397,3878,-0.03,-0.84,1.29,0.00,-3.97,38.78,-5.03,0.47,62.90,3.30,-0.10,-0.24
-2,-2,91,14,-349,3889,-0.04,-0.77,1.72,0.14,-3.49,38.89,-5.03,0.45,62.89,3.37,-0.05,-0.31
-3,0,104,6,-369,3910,-0.05,-0.69,2.18,0.06,-3.69,39.10,-5.04,0.43,62.88,3.40,-0.10,-0.33
1,3,126,-11,-288,3906,-0.04,-0.60,2.73,-0.11,-2.88,39.06,-5.02,0.43,62.87,3.31,-0.18,-0.36
-1,-3,127,3,-261,3965,-0.04,-0.56,3.23,0.03,-2.61,39.65,-5.01,0.42,62.86,3.34,-0.06,-0.35
5,3,119,-68,-283,3974,-0.01,-0.49,3.63,-0.68,-2.83,39.74,-4.99,0.43,62.84,3.19,-0.21,-0.33
0,12,117,-56,-221,3923,-0.01,-0.36,3.99,-0.56,-2.21,39.23,-4.97,0.43,62.83,3.28,-0.43,-0.32
2,8,81,-18,-193,3894,0.01,-0.28,4.08,-0.18,-1.93,38.94,-4.95,0.43,62.81,3.23,-0.37,-0.26
2,7,73,-27,-209,3905,0.02,-0.21,4.12,-0.27,-2.09,39.05,-4.94,0.43,62.79,3.21,-0.37,-0.24
2,4,39,-93,-331,3906,0.03,-0.16,3.94,-0.93,-3.31,39.06,-4.93,0.45,62.78,3.21,-0.33,-0.19
1,3,33,-78,-326,3921,0.03,-0.13,3.75,-0.78,-3.26,39.21,-4.93,0.47,62.76,3.22,-0.34,-0.18
-1,1,56,5,-177,3915,0.02,-0.11,3.72,0.05,-1.77,39.15,-4.91,0.47,62.75,3.26,-0.30,-0.22
-3,1,67,17,-130,3908,0.00,-0.09,3.75,0.17,-1.30,39.08,-4.89,0.46,62.73,3.29,-0.30,-0.24
-30,-10,180,-3,-23,3750,-0.18,-0.14,4.48,-0.03,-0.23,37.50,-4.88,0.46,62.72,3.88,-0.06,-0.42
-17,-3,176,-29,23,3900,-0.27,-0.15,5.10,-0.29,0.23,39.00,-4.86,0.46,62.69,3.62,-0.20,-0.40
-1,0,39,-134,-385,3868,-0.25,-0.13,4.83,-1.34,-3.85,38.68,-4.87,0.48,62.68,3.30,-0.28,-0.17
-19,-19,-52,-148,-381,3868,-0.34,-0.24,4.03,-1.48,-3.81,38.68,-4.88,0.50,62.66,3.70,0.12,-0.03
-1,-2,-113,-31,-417,3917,-0.31,-0.22,2.94,-0.31,-4.17,39.17,-4.90,0.50,62.65,3.34,-0.23,0.05
2,-2,-118,6,-449,4005,-0.27,-0.21,1.92,0.06,-4.49,40.05,-4.91,0.49,62.64,3.28,-0.22,0.04
8,10,-92,8,-360,3963,-0.19,-0.13,1.17,0.08,-3.60,39.63,-4.92,0.47,62.64,3.14,-0.48,-0.01
11,12,-81,9,-324,3920,-0.10,-0.05,0.56,0.09,-3.24,39.20,-4.92,0.46,62.63,3.05,-0.53,-0.04
-8,-11,-56,27,-282,3925,-0.14,-0.11,0.16,0.27,-2.82,39.25,-4.90,0.44,62.63,3.44,-0.04,-0.09
10,7,-91,2,-252,3965,-0.07,-0.05,-0.41,0.02,-2.52,39.65,-4.89,0.43,62.63,3.04,-0.41,-0.04
15,14,-111,4,-447,3909,0.03,0.04,-1.05,0.04,-4.47,39.09,-4.91,0.43,62.64,2.92,-0.58,-0.02
12,17,-116,-8,-410,3846,0.10,0.14,-1.65,-0.08,-4.10,38.46,-4.92,0.42,62.65,2.98,-0.66,-0.02
11,-2,-95,49,-428,3893,0.16,0.11,-2.06,0.49,-4.28,38.93,-4.94,0.41,62.65,2.99,-0.26,-0.06
6,-5,-90,29,-431,3932,0.18,0.07,-2.41,0.29,-4.31,39.32,-4.95,0.40,62.66,3.10,-0.18,-0.08
2,-1,-93,42,-323,3926,0.17,0.06,-2.73,0.42,-3.23,39.26,-4.95,0.38,62.67,3.18,-0.25,-0.08
2,6,-98,12,-330,3914,0.17,0.09,-3.06,0.12,-3.30,39.14,-4.94,0.37,62.69,3.17,-0.39,-0.07
8,61,-124,-27,-363,3838,0.20,0.45,-3.51,-0.27,-3.63,38.38,-4.96,0.37,62.70,3.06,-1.61,-0.04
8,100,-124,-53,-380,3823,0.23,1.02,-3.91,-0.53,-3.80,38.23,-4.97,0.38,62.72,3.06,-2.56,-0.04
8,36,-99,-24,-370,3834,0.25,1.13,-4.13,-0.24,-3.70,38.34,-4.99,0.38,62.73,3.06,-1.29,-0.09
23,39,-87,-47,-372,3915,0.37,1.26,-4.24,-0.47,-3.72,39.15,-5.00,0.40,62.75,2.73,-1.40,-0.11
76,75,-64,-36,-373,3906,0.80,1.59,-4.21,-0.36,-3.73,39.06,-5.02,0.41,62.77,1.55,-2.23,-0.15
78,74,-68,-59,-386,3952,1.19,1.88,-4.20,-0.59,-3.86,39.52,-5.03,0.42,62.79,1.41,-2.30,-0.14
49,41,-76,-99,-399,3879,1.37,1.94,-4.25,-0.99,-3.99,38.79,-5.04,0.44,62.80,1.95,-1.66,-0.13
55,39,-73,-87,-442,3926,1.57,1.99,-4.27,-0.87,-4.42,39.26,-5.04,0.46,62.82,1.78,-1.64,-0.14
22,14,-31,-93,-431,3907,1.55,1.87,-4.03,-0.93,-4.31,39.07,-5.05,0.48,62.84,2.47,-1.11,-0.20
13,7,-16,-70,-361,3930,1.47,1.73,-3.72,-0.70,-3.61,39.30,-5.05,0.50,62.85,2.67,-0.94,-0.22
26,22,-11,-14,-273,3951,1.48,1.69,-3.42,-0.14,-2.73,39.51,-5.03,0.50,62.87,2.39,-1.24,-0.23
18,18,-23,-42,-266,3946,1.44,1.63,-3.22,-0.42,-2.66,39.46,-5.01,0.51,62.88,2.54,-1.15,-0.20
-36,-21,-14,-1,-251,3879,1.08,1.34,-2.98,-0.01,-2.51,38.79,-4.99,0.50,62.89,3.73,-0.27,-0.21
-32,-24,-15,-13,-267,3866,0.78,1.06,-2.77,-0.13,-2.67,38.66,-4.96,0.50,62.90,3.72,-0.13,-0.21
4,-19,-55,-74,-273,3924,0.72,0.84,-2.83,-0.74,-2.73,39.24,-4.95,0.51,62.92,2.99,-0.18,-0.14
-9,-20,-64,-64,-308,3977,0.60,0.63,-2.94,-0.64,-3.08,39.77,-4.93,0.53,62.93,3.27,-0.11,-0.13
-2,-9,-81,-111,-399,3945,0.52,0.51,-3.14,-1.11,-3.99,39.45,-4.94,0.54,62.94,3.16,-0.31,-0.10
-10,-14,-72,-88,-450,3919,0.41,0.38,-3.27,-0.88,-4.50,39.19,-4.95,0.55,62.95,3.36,-0.18,-0.12
-2,-2,-15,-55,-381,3937,0.36,0.33,-3.03,-0.55,-3.81,39.37,-4.97,0.56,62.97,3.22,-0.42,-0.21
3,0,-6,-58,-331,3946,0.34,0.29,-2.76,-0.58,-3.31,39.46,-4.96,0.57,62.98,3.12,-0.46,-0.23
2,2,3,-41,-355,3913,0.32,0.28,-2.47,-0.41,-3.55,39.13,-4.98,0.58,62.99,3.16,-0.50,-0.24
1,-1,1,-37,-346,3913,0.29,0.24,-2.22,-0.37,-3.46,39.13,-4.99,0.57,63.00,3.19,-0.42,-0.23
0,-2,3,-36,-313,3912,0.26,0.21,-1.98,-0.36,-3.13,39.12,-4.97,0.57,63.00,3.21,-0.39,-0.23
-7,-6,1,-32,-308,3914,0.19,0.15,-1.77,-0.32,-3.08,39.14,-4.95,0.56,63.01,3.36,-0.29,-0.22
-15,-14,-2,-40,-320,3930,0.08,0.05,-1.61,-0.40,-3.20,39.30,-4.93,0.56,63.02,3.54,-0.10,-0.21
-19,-19,-3,-31,-301,3915,-0.04,-0.07,-1.46,-0.31,-3.01,39.15,-4.92,0.56,63.02,3.64,0.04,-0.21
-28,-30,-12,-43,-316,3939,-0.21,-0.25,-1.39,-0.43,-3.16,39.39,-4.90,0.56,63.03,3.86,0.31,-0.19
-24,-28,-22,-55,-336,3923,-0.33,-0.39,-1.39,-0.55,-3.36,39.23,-4.90,0.58,63.03,3.81,0.30,-0.18
-20,-23,-19,-97,-407,3914,-0.42,-0.49,-1.36,-0.97,-4.07,39.14,-4.92,0.59,63.04,3.77,0.22,-0.18
-35,-33,-11,-97,-401,3896,-0.59,-0.65,-1.29,-0.97,-4.01,38.96,-4.93,0.60,63.04,4.13,0.45,-0.19
-60,-56,-7,-53,-356,3934,-0.90,-0.92,-1.21,-0.53,-3.56,39.34,-4.95,0.60,63.05,4.73,0.99,-0.20
-37,-39,-4,-58,-343,3903,-1.04,-1.07,-1.11,-0.58,-3.43,39.03,-4.96,0.61,63.05,4.31,0.68,-0.20
-9,-11,0,-26,-319,3919,-0.99,-1.03,-1.00,-0.26,-3.19,39.19,-4.95,0.60,63.06,3.72,0.11,-0.21
-6,-8,2,-23,-332,3936,-0.92,-0.97,-0.89,-0.23,-3.32,39.36,-4.95,0.58,63.06,3.64,0.05,-0.21
-2,-4,4,-36,-348,3927,-0.84,-0.90,-0.77,-0.36,-3.48,39.27,-4.97,0.57,63.06,3.55,-0.05,-0.21
-2,-5,5,-31,-356,3920,-0.77,-0.84,-0.67,-0.31,-3.56,39.20,-4.99,0.55,63.06,3.54,-0.03,-0.21
-2,-5,9,-16,-355,3920,-0.71,-0.79,-0.55,-0.16,-3.55,39.20,-5.00,0.54,63.07,3.53,-0.04,-0.21
-2,-6,8,13,-340,3911,-0.65,-0.75,-0.44,0.13,-3.40,39.11,-5.00,0.51,63.07,3.52,-0.01,-0.21
-4,-10,-5,-21,-354,3914,-0.61,-0.73,-0.43,-0.21,-3.54,39.14,-5.01,0.50,63.07,3.56,0.08,-0.19
-4,-13,-4,-22,-357,3917,-0.57,-0.74,-0.41,-0.22,-3.57,39.17,-5.03,0.48,63.07,3.56,0.15,-0.19
-4,-10,-5,-11,-388,3941,-0.54,-0.73,-0.40,-0.11,-3.88,39.41,-5.05,0.47,63.07,3.56,0.09,-0.19
-3,-14,-1,-32,-381,3948,-0.50,-0.74,-0.37,-0.32,-3.81,39.48,-5.07,0.47,63.07,3.54,0.18,-0.19
-11,-109,13,-37,-324,3806,-0.52,-1.33,-0.25,-0.37,-3.24,38.06,-5.05,0.47,63.07,3.70,2.27,-0.22
-6,-59,14,-27,-328,3722,-0.50,-1.56,-0.14,-0.27,-3.28,37.22,-5.05,0.44,63.07,3.59,1.33,-0.22
-1,-9,14,-20,-325,3906,-0.46,-1.46,-0.04,-0.20,-3.25,39.06,-5.04,0.43,63.07,3.47,0.30,-0.21
-1,-8,13,-24,-327,3937,-0.42,-1.36,0.04,-0.24,-3.27,39.37,-5.02,0.42,63.07,3.45,0.26,-0.21
4,-4,0,-12,-365,3913,-0.35,-1.25,0.04,-0.12,-3.65,39.13,-5.04,0.40,63.07,3.34,0.16,-0.19
21,-4,0,-132,-462,3863,-0.19,-1.15,0.04,-1.32,-4.62,38.63,-5.05,0.41,63.07,2.96,0.12,-0.19
7,-8,-7,56,-390,3910,-0.13,-1.08,-0.01,0.56,-3.90,39.10,-5.06,0.39,63.07,3.23,0.20,-0.18
4,-4,-12,51,-417,3931,-0.09,-1.00,-0.08,0.51,-4.17,39.31,-5.07,0.37,63.07,3.29,0.11,-0.17
-8,-22,4,-185,-319,3886,-0.13,-1.03,-0.05,-1.85,-3.19,38.86,-5.07,0.39,63.07,3.54,0.47,-0.20
-7,-29,58,-286,-394,3971,-0.16,-1.11,0.31,-2.86,-3.94,39.71,-5.07,0.40,63.07,3.53,0.63,-0.28
-5,-6,61,118,-265,3979,-0.18,-1.03,0.65,1.18,-2.65,39.79,-5.06,0.38,63.07,3.49,0.15,-0.28
1,0,64,88,-288,3891,-0.15,-0.93,0.98,0.88,-2.88,38.91,-5.06,0.36,63.06,3.36,0.01,-0.28
-8,-2,123,-96,-367,3972,-0.19,-0.85,1.63,-0.96,-3.67,39.72,-5.06,0.38,63.06,3.55,0.02,-0.37
-5,-4,137,10,-381,3946,-0.20,-0.79,2.30,0.10,-3.81,39.46,-5.07,0.36,63.05,3.50,0.06,-0.38
-4,10,149,-42,-280,3925,-0.20,-0.65,2.98,-0.42,-2.80,39.25,-5.06,0.36,63.03,3.47,-0.27,-0.39
-7,7,131,-53,-276,3904,-0.22,-0.54,3.48,-0.53,-2.76,39.04,-5.04,0.37,63.02,3.53,-0.24,-0.35
-17,10,126,-30,-318,3855,-0.31,-0.43,3.90,-0.30,-3.18,38.55,-5.02,0.37,63.00,3.74,-0.33,-0.34
-13,5,128,-14,-317,3883,-0.35,-0.35,4.29,-0.14,-3.17,38.83,-5.01,0.37,62.99,3.67,-0.25,-0.33
-2,-2,171,118,-382,3921,-0.33,-0.33,4.91,1.18,-3.82,39.21,-5.01,0.35,62.97,3.44,-0.10,-0.40
2,-3,180,75,-326,3927,-0.29,-0.31,5.51,0.75,-3.26,39.27,-5.01,0.33,62.95,3.35,-0.07,-0.40
-1,-5,145,-7,-272,3926,-0.26,-0.31,5.85,-0.07,-2.72,39.26,-5.00,0.33,62.92,3.39,-0.03,-0.34
-4,-9,124,-15,-290,3906,-0.26,-0.34,6.02,-0.15,-2.90,39.06,-4.98,0.33,62.90,3.44,0.06,-0.30
-4,-13,112,-34,-338,3887,-0.26,-0.38,6.10,-0.34,-3.38,38.87,-4.98,0.34,62.87,3.44,0.14,-0.28
-1,-9,117,-13,-397,3876,-0.24,-0.40,6.20,-0.13,-3.97,38.76,-5.00,0.34,62.85,3.38,0.07,-0.28
22,-15,136,-57,-321,4047,-0.08,-0.45,6.41,-0.57,-3.21,40.47,-4.98,0.36,62.82,2.86,0.19,-0.31
-14,-12,146,-73,-320,3831,-0.16,-0.48,6.66,-0.73,-3.20,38.31,-4.98,0.37,62.80,3.61,0.13,-0.32
-8,-5,119,-99,-283,3934,-0.19,-0.46,6.72,-0.99,-2.83,39.34,-4.97,0.39,62.77,3.49,-0.03,-0.28
-14,-1,104,-92,-326,3929,-0.26,-0.42,6.68,-0.92,-3.26,39.29,-4.97,0.41,62.74,3.63,-0.13,-0.25
-15,-4,60,-83,-382,3866,-0.32,-0.40,6.38,-0.83,-3.82,38.66,-4.98,0.42,62.72,3.68,-0.09,-0.18
2,-2,50,-92,-394,3855,-0.28,-0.38,6.05,-0.92,-3.94,38.55,-4.99,0.44,62.69,3.33,-0.14,-0.17
13,-4,23,-42,-372,3948,-0.17,-0.36,5.58,-0.42,-3.72,39.48,-5.01,0.44,62.67,3.09,-0.11,-0.13
9,-10,23,-76,-395,3934,-0.10,-0.39,5.17,-0.76,-3.95,39.34,-5.02,0.46,62.65,3.16,0.01,-0.14
